X,Y,FID,OBJECTID,TFM_ID,TFM_DESC,TFM_TYP_DE,MOVEMENT_T,SITE_DESC,ROAD_NBR,DECLARED_R,LOCAL_ROAD,DATA_SRC_C,DATA_SOURC,TIME_CATEG,YEAR_SINCE,LAST_YEAR,AADT_ALLVE,AADT_TRUCK,PER_TRUCKS,VSDATA_SITE
145.02852239559897,-37.86239749031606,6263,6845,5802,WATTLETREE RD AT GLENFERRIE RD,INTERSECTION,Scheduled PubTpt Tram flow,WATTLETREE RD AT GLENFERRIE RD,5089,WATTLETREE ROAD,WATTLETREE ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0,5802
145.05992109616173,-37.695500899596574,6402,6001,3627,PLENTY RD N OF DALY PL,INTERSECTION,All Moves,PLENTY RD/DALY PL,2140,PLENTY VALLEY HIGHWAY,PLENTY ROAD,SCATS,Scats,Greater than 10 Years,17,1999,23000,0,0.0,3627
144.9713441278304,-37.82848350187898,6413,6006,4930,ST_KILDA_RD N of CONVENTRY_ST,INTERSECTION,All Moves,ST KILDA RD NR COVENTRY ST,5882,ST KILDA ROAD,ST KILDA ROAD,SCATS,Scats,Greater than 10 Years,11,2005,19000,0,0.0,4930
145.1476185026252,-37.876282000304485,6416,6007,4667,BLACKBURN RD N of COLEMAN PDE,INTERSECTION,All Moves,BLACKBURN RD & COLEMAN PDE,5307,BLACKBURN ROAD,BLACKBURN ROAD,TMVMT,Manual,Greater than 10 Years,25,1991,20000,0,0.0,4667
144.8310513373058,-37.764453502313465,6422,6009,2918,MCINTYRE RD N of BERKSHIRE RD,INTERSECTION,All Moves,BERKSHIRE RD & MCINTYRE RD,5517,MCINTYRE ROAD,MCINTYRE ROAD,TMVMT,Manual,Greater than 10 Years,31,1985,14000,990,0.07,2918
147.06835446610077,-38.10835199584013,6425,6010,4990,YORK ST N of MACALISTAR ST,INTERSECTION,All Moves,MACALISTER ST & YORK ST,2510,PRINCES HIGHWAY EAST,YORK STREET,TMVMT,Manual,Greater than 10 Years,30,1986,7500,480,0.06,4990
144.9892849251193,-37.743073201073656,6429,6011,4303,GILBERT RD N OF BELL ST,INTERSECTION,All Moves,BELL ST/GILBERT RD,9999,Missing Data,GILBERT ROAD,SCATS,Scats,Less than 2 Years,1,2015,7300,0,0.0,4303
145.1288900902242,-37.87663310200098,6437,6013,3620,STEPHENSONS_RD N of WAIMARIE_DR,INTERSECTION,All Moves,STEPHENSONS RD/WAIMARIE DR/HAMILTON PL,5803,DONCASTER-MORDIALLOC ROAD,STEPHENSONS ROAD,SCATS,Scats,Greater than 10 Years,16,2000,27000,0,0.0,3620
145.2273510986259,-37.81360150001304,6440,6014,4287,RINGWOOD ST N OF BOND ST,INTERSECTION,All Moves,BOND ST & RINGWOOD ST,9999,Missing Data,RINGWOOD STREET,TMVMT,Manual,Greater than 10 Years,19,1997,9500,160,0.02,4287
144.98908393125927,-37.71423359768082,6454,6018,4398,BANBURY RD N OF EDWARDES ST,INTERSECTION,All Moves,EDWARDES RD/BANBURY RD,9999,Missing Data,BANBURY ROAD,SCATS,Scats,Greater than 10 Years,18,1998,10000,0,0.0,4398
144.97864650036072,-37.776722197191546,6461,6020,4776,NICHOLSON_ST N of CLAUSEN_ST,INTERSECTION,All Moves,NICHOLSON STREE NR CLAUSEN ST,5736,NICHOLSON STREET,NICHOLSON STREET,SCATS,Scats,Between 2 and 5 Years,4,2012,12000,0,0.0,4776
144.83247478707588,-37.750363488776905,6462,6021,4280,WESTERN RING RD NEBD NE of SUNSHINE AV,INTERSECTION,All Moves,WESTERN RING RD NNE OF SUNSHINE AV,2900,WESTERN RING ROAD,WESTERN RING ROAD,TMVMT,Manual,Greater than 10 Years,19,1997,39000,4900,0.13,4280
145.0641662325628,-37.79252289990112,6465,6022,4418,BURKE RD N OF DONCASTER RD,INTERSECTION,All Moves,BURKE RD/DONCASTER RD/KILBY RD/HIGH ST,5874,BURKE ROAD,BURKE ROAD,SCATS,Scats,Greater than 10 Years,11,2005,18000,0,0.0,4418
145.22047840219693,-37.81931760082124,6468,6023,4865,NEW ST N OF MAROONDAH HWY,INTERSECTION,All Moves,MAROONDAH HWY & NEW ST,9999,Missing Data,NEW STREET,TMVMT,Manual,Greater than 10 Years,18,1998,6900,150,0.02,4865
145.41866591770602,-36.38466417225423,6474,6025,5305,MIDLAND HWY NE of SHORT ST,INTERSECTION,All Moves,MIDLAND HWY & SHORT ST,2590,MIDLAND HIGHWAY,BENALLA ROAD,TMVMT,Manual,Greater than 10 Years,24,1992,9200,370,0.04,5305
144.3251896352446,-38.28628093592764,6507,6033,4429,TORQUAY RD N of LOWER DUNEED RD,INTERSECTION,All Moves,LOWER DUNEED RD & TORQUAY RD,2190,SURFCOAST HIGHWAY,SURF COAST HIGHWAY,TMVMT,Manual,Greater than 10 Years,25,1991,3100,120,0.04,4429
145.3167812876365,-37.817327194145314,6510,6034,4698,LIVERPOOL RD N OF CANTERBURY RD,INTERSECTION,Left Missing,CANTERBURY RD/LIVERPOOL RD,9999,Missing Data,LIVERPOOL ROAD,SCATS,Scats,Between 5 and 10 Years,8,2008,4800,0,0.0,4698
145.07074896164403,-37.985377802374245,6514,6035,5062,WARRIGAL RD N of COMO PDE EAST,INTERSECTION,All Moves,COMO PDE EAST & WARRIGAL RD,5843,WARRIGAL ROAD,WARRIGAL ROAD,TMVMT,Manual,Greater than 10 Years,25,1991,5300,0,0.0,5062
145.29570501802004,-37.88854240054918,6519,6036,3482,FOREST_RD N OF BURWOOD_HWY,INTERSECTION,All Moves,BURWOOD HWY/SELMAN AVE/BRENOCK PARK DR/FOREST RD,9999,Missing Data,FOREST ROAD,SCATS,Scats,Greater than 10 Years,12,2004,6600,0,0.0,3482
144.8620908587056,-37.799334585744994,6524,6037,5065,ASHLEY ST N of SUNSHINE RD,INTERSECTION,All Moves,ASHLEY ST & SUNSHINE RD,5950,MARIBYRNONG-TOTTENHAM ROAD,ASHLEY STREET,TMVMT,Manual,Greater than 10 Years,25,1991,13000,1100,0.09,5065
145.0158443049445,-37.75391760887946,6541,6041,4904,DUNDAS ST W BD BTWN ALBERT ST & VICTORIA RD,INTERSECTION,Scheduled PubTpt Bus flow,DUNDAS ST BTWN ALBERT ST & VICTORIA RD,9999,Missing Data,DUNDAS STREET,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0,4904
144.99476881364188,-37.883583337377615,6558,6044,4427,GLENHUNTLY RD E of NEPEAN HWY,INTERSECTION,All Moves,GLENHUNTLY RD & NEPEAN HWY,5297,GLENHUNTLY ROAD,GLEN HUNTLY ROAD,TMVMT,Manual,Greater than 10 Years,25,1991,5700,0,0.0,4427
145.2691365570557,-37.83112029527384,6567,6046,4986,BAYSWATER RD N OF CANTERBURY RD,INTERSECTION,Left Missing,CANTERBURY RD/BAYSWATER RD,5422,CROYDON-SCORESBY ROAD,BAYSWATER ROAD,SCATS,Scats,Between 5 and 10 Years,7,2009,9100,0,0.0,4986
144.96538223204485,-37.73408178884807,6573,6648,6685,SYDNEY RD N BD BTWN CHAMP ST & GAFFNEY ST,INTERSECTION,Scheduled PubTpt Tram flow,SYDNEY RD BTWN CHAMP ST & GAFFNEY ST,5500,COBURG-CRAIGIEBURN ROAD,SYDNEY ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0,6685
145.13790372909082,-37.98058698454364,6576,6047,3920,SPRING RD SE of MARCUS RD,INTERSECTION,All Moves,MARCUS RD & SPRING RD,9999,Missing Data,SPRING ROAD,TMVMT,Manual,Greater than 10 Years,24,1992,2000,50,0.03,3920
145.06981155805502,-37.755542489248334,6580,6048,4434,ROSANNA RD N of BURGUNDY ST,INTERSECTION,All Moves,BURGUNDY ST & ROSANNA RD,2850,GREENSBOROUGH HIGHWAY,ROSANNA ROAD,TMVMT,Manual,Greater than 10 Years,24,1992,18000,340,0.02,4434
145.1577497062324,-37.788645847979694,6596,6651,6414,DONCASTER RD AT DRYDEN ST,INTERSECTION,Scheduled PubTpt Bus flow,DONCASTER RD AT DRYDEN ST,5805,DONCASTER ROAD,DONCASTER ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0,6414
145.12437951094327,-37.900109399146665,6604,6052,4489,CLAYTON RD N OF PRINCES HWY,INTERSECTION,All Moves,CLAYTON RD & PRINCES HWY,5803,DONCASTER-MORDIALLOC ROAD,CLAYTON ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,4489
144.91185152533518,-37.831930588137766,6617,6054,4470,TODD RD N OF COOK ST DEPARTURE,INTERSECTION,All Moves,TODD RD N OF COOK ST DEPARTURE,5609,TODD ROAD,TODD ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,4470
146.53281687351563,-38.19942148331759,6623,6055,3376,BREED ST N OF BRIDGES AV DEPARTURE,INTERSECTION,Incomplete Through,BREED ST N OF BRIDGES AV DEPARTURE,9999,Missing Data,BREED STREET,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,3376
144.8475239118826,-37.83555300214663,6629,6056,2876,MILLERS RD N OF MCARTHURS RD,INTERSECTION,All Moves,MILLERS RD/MCARTHURS RD,5834,MILLERS ROAD,MILLERS ROAD,SCATS,Scats,Greater than 10 Years,13,2003,16000,0,0.0,2876
144.74449254512112,-37.82381359696465,6636,6057,5299,JESSICA WAY N DOHERTYS RD,INTERSECTION,All Moves,DOHERTYS RD/JESSICA WAY,9999,Missing Data,JESSICA WAY,SCATS,Scats,Greater than 10 Years,0,0,0,0,0.0,5299
144.3136354034732,-36.76142069840199,6642,6058,3022,CROOK ST N OF MCIVOR HWY DEPARTURE,INTERSECTION,All Moves,CROOK ST N OF MCIVOR HWY DEPARTURE,9999,Missing Data,CROOK STREET,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,3022
144.92882711095456,-37.64035879523461,6648,6059,2888,DAVID MUNROE DR N OF SOMERTON RD,INTERSECTION,All Moves,DAVID MUNROE DR & PASCOE VALE RD & SOMERTON RD,9999,Missing Data,DAVID MUNROE DRIVE,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,2888
144.9821744026761,-37.86190799478453,6649,6132,6151,BARKLY ST 20M AFTER WATERLOO CRES,INTERSECTION,Scheduled PubTpt Bus flow,BARKLY ST 20M AFTER WATERLOO CRES,5850,HODDLE MAIN ROAD,BARKLY STREET,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0,6151
145.16550110821683,-37.97992509528068,6654,6060,4074,CORRIGAN RD N OF KINGSCLERE AV,INTERSECTION,All Moves,CORRIGAN RD/KINGSCLERE AVE,9999,Missing Data,CORRIGAN ROAD,SCATS,Scats,Greater than 10 Years,13,2003,9200,0,0.0,4074
145.1765378100976,-37.99465306511632,6655,6133,6350,CHELTENHAM RD 50M AFTER KINGSCLERE AVE,INTERSECTION,Scheduled PubTpt Bus flow,CHELTENHAM RD 50M AFTER KINGSCLERE AVE,2050,STATE (LOWER DANDENONG/CHELTENHAM) HIGHWAY,CHELTENHAM ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0,6350
145.9236791062285,-38.160466192997454,6667,6062,3283,DROUIN-WARRAGUL RD NW OF COLMAN ST DEPARTURE,INTERSECTION,All Moves,DROUIN-WARRAGUL RD NW OF COLMAN ST DEPARTURE,5594,DROUIN-WARRAGUL ROAD,PRINCES HIGHWAY,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,3283
145.22438603118977,-37.96516300147123,6672,6136,6330,STUD RD S BD BTWN MONASH FWY & HEATHERTON RD,INTERSECTION,Scheduled PubTpt Bus flow,STUD RD BTWN MONASH FWY & HEATHERTON RD,2090,DANDENONG VALLEY HIGHWAY,STUD ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0,6330
147.62309582451013,-37.83169699473092,6679,6064,4120,GRANT ST N OF PRINCES HWY EAST DEPARTURE,INTERSECTION,All Moves,GRANT ST N OF PRINCES HWY EAST DEPARTURE,9999,Missing Data,GRANT STREET,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,4120
144.33247136652247,-38.18470327642864,6686,6065,4473,PRINCES HWY NE OF KIDMAN AV DEPARTURE,INTERSECTION,All Moves,PRINCES HWY NE OF KIDMAN AV DEPARTURE,2800,CORIO-WAURN PONDS ROAD,HIGH STREET,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,4473
145.0868030489909,-38.00710787285024,6692,6066,4128,SERVICE RD NE of NEPEAN HWY DEPARTURE,INTERSECTION,All Moves,SERVICE RD NE OF NEPEAN HWY DEPARTURE,2660,NEPEAN HIGHWAY,MAIN STREET,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,4128
145.2448997859833,-38.02645954861725,6698,6067,4227,POUND RD E OF STH GIPPSLAND HWY DEPARTURE,INTERSECTION,All Moves,POUND RD E OF STH GIPPSLAND HWY DEPARTURE,5104,POUND ROAD,POUND ROAD,TMVMT,Manual,Greater than 10 Years,11,2005,9800,1600,0.17,4227
145.3415204222511,-38.0437122006274,6704,6068,3362,CLYDE RD N OF PRINCES FWY,INTERSECTION,All Moves,CLYDE RD & PRINCES FWY,5768,BERWICK-CRANBOURNE ROAD,CLYDE ROAD,TMVMT,Manual,Greater than 10 Years,13,2003,13000,530,0.04,3362
145.10100716983453,-37.769029175907264,6710,6069,4226,THOMPSONS RD NE OF TASKER ST DEPARTURE,INTERSECTION,All Moves,THOMPSONS RD NE OF TASKER ST DEPARTURE,5391,THOMPSONS ROAD,THOMPSONS ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,4226
145.35132672497377,-38.1933739874364,6716,6070,3023,STH GIPPSLAND HWY SE OF BAXTER-TOORADIN RD DEPARTURE,INTERSECTION,All Moves,STH GIPPSLAND HWY SE OF BAXTER-TOORADIN RD DEPARTURE,2580,SOUTH GIPPSLAND HIGHWAY,SOUTH GIPPSLAND HIGHWAY,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,3023
144.8478329841714,-37.81060509851477,6722,6071,3373,MCDONALD RD N OF BUNTING RD DEPARTURE,INTERSECTION,All Moves,MCDONALD RD N OF BUNTING RD DEPARTURE,5142,MCDONALD ROAD,MCDONALD ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,3373
144.96945422433117,-37.815756887993054,6734,6073,3121,RUSSELL ST N OF FLINDERS LA,INTERSECTION,All Moves,FLINDERS LA & RUSSELL ST,9999,Missing Data,RUSSELL STREET,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,3121
145.16550012585176,-37.854012597121525,6743,6074,4955,WOODVALE CRT N OF BURWOOD HWY,INTERSECTION,All Moves,BURWOOD HWY/LAKESIDE DR/WOODVALE CRT,9999,Missing Data,WOODVALE COURT,SCATS,Scats,Between 2 and 5 Years,4,2012,990,0,0.0,4955
145.04566671554636,-37.791382361016495,6744,6148,6724,KILBY RD 20M AFTER PAGE AVE,INTERSECTION,Scheduled PubTpt Bus flow,KILBY RD 20M AFTER PAGE AVE,9999,Missing Data,KILBY ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0,6724
146.51666827874723,-38.20385112834566,6747,6075,3031,PRINCES HWY EAST E OF BANK ST DEPARTURE,INTERSECTION,All Moves,PRINCES HWY EAST E OF BANK ST DEPARTURE,2510,PRINCES HIGHWAY EAST,PRINCES STREET,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,3031
145.07652768086385,-37.954483801342455,6753,6076,3363,WARRIGAL HWY N OF KINGSTON CENTRE ENT. DEPARTURE,INTERSECTION,All Moves,WARRIGAL HWY N OF KINGSTON CENTRE ENT. DEPARTURE,2070,WARRIGAL HIGHWAY,WARRIGAL ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,3363
144.91393190362697,-37.83328279247458,6759,6077,3368,WESTGATE FWY ACCESS ROAD NE OF TODD RD,INTERSECTION,Ramp (other),TODD RD & WESTGATE FWY ACCESS ROAD,8010,5495B 5609B,WEST GATE OUT-TODD RAMP OF,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,3368
145.0932379998338,-37.94009306956277,6765,6078,3284,BOURKE RD E OF OLD DANDENONG RD,INTERSECTION,All Moves,BOURKE RD & OLD DANDENONG RD,9999,Missing Data,BOURKE ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,3284
144.99083230839068,-37.812686496239216,6768,6547,5810,HODDLE ST 25M AFTER YORK ST,INTERSECTION,Scheduled PubTpt Bus flow,HODDLE ST 25M AFTER YORK ST,2080,HODDLE HIGHWAY,HODDLE STREET,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0,5810
145.20246367276897,-37.97422331869559,6781,6739,6686,PRINCES HWY 50M BEFORE GLADSTONE RD,INTERSECTION,Scheduled PubTpt Bus flow,PRINCES HWY 50M BEFORE GLADSTONE RD,2510,PRINCES HIGHWAY EAST,PRINCES HIGHWAY,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0,6686
145.00457793688668,-37.734593288155416,6787,6740,6688,HIGH ST 10M BEFORE OLVER ST,INTERSECTION,Scheduled PubTpt Bus flow,HIGH ST 10M BEFORE OLVER ST,9999,Missing Data,HIGH STREET,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0,6688
144.99683319623608,-37.883041102140126,6809,6743,6406,HOTHAM ST AT NEPEAN HWY,INTERSECTION,Scheduled PubTpt Bus flow,HOTHAM ST AT NEPEAN HWY,5596,HOTHAM STREET,HOTHAM STREET,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0,6406
145.16413141469923,-37.919372348699824,6880,6755,6701,WELLINGTON RD AT WANDA ST,INTERSECTION,Scheduled PubTpt Bus flow,WELLINGTON RD AT WANDA ST,2290,WELLINGTON ROAD,WELLINGTON ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0,6701
144.83097962701876,-37.79226509977997,6904,6760,6407,HAMPSHIRE RD AT THORPE ST,INTERSECTION,Scheduled PubTpt Bus flow,HAMPSHIRE RD AT THORPE ST,9999,Missing Data,HAMPSHIRE ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0,6407
145.03105288394949,-37.84634840252497,1001,1301,2347,GLENFERRIE RD N OF MAYFIELD AV DEPARTURE,INTERSECTION,All Moves,GLENFERRIE RD N OF MAYFIELD AV DEPARTURE,5310,GLENFERRIE ROAD,GLENFERRIE ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,2347
144.94273912029016,-37.59923904561022,1003,1401,2167,HOTHLYN DR NW BD BTWN CROCKET AV & STOCKTON ST,MIDBLOCK,All Moves,HOTHLYN DR NBTWN CROCKET AV & STOCKTON ST,5106,CRAIGIEBURN ROAD,CRAIGIEBURN ROAD,APARX,Classification,Between 2 and 5 Years,5,2011,4600,110,0.02,2167
144.40458654588738,-37.194129589059855,1004,1402,557,CALDER FWY N BD OFFRAMP TO MALMSBURY I/C 80M FROM EXIT NOSE,MIDBLOCK,Off Ramp,CALDER FWY OFFRAMP TO MALMSBURY I/C 80M FROM EXIT NOSE,7790,2530F 5188B,CALDER OUT-MALMSBURY EAST RAMP OF,APARX,Classification,Between 5 and 10 Years,7,2009,960,110,0.12,557
144.93390759789514,-37.69374467520216,1005,1303,544,WESTERN RING ROAD W Bd btwn WESTERN RING ROAD Onramp & WESTERN RING ROAD Onramp,MIDBLOCK,All Moves,WESTERN RING ROAD BTWN WESTERN RING ROAD ONRAMP & WESTERN RING ROAD ONRAMP,2900,WESTERN RING ROAD,WESTERN RING ROAD,WGHMO,WIM,Greater than 10 Years,0,0,0,0,0.0,544
144.35537031640797,-38.162050584152055,1006,1403,746,FYANS ST NWBD BTW MOORABOOL ST & YARRA ST,MIDBLOCK,All Moves,FYANS ST BTW MOORABOOL ST & YARRA ST,5165,NEWTOWN-WHITTINGTON ROAD,FYANS STREET,APARX,Classification,Between 2 and 5 Years,2,2014,8200,550,0.07,746
144.80770800925478,-37.745168052031936,1007,1304,554,MAIN RD EAST 166M W STALBSC 40 E BD BTW MCINTYRE RD & ST ALBANS RD,MIDBLOCK,All Moves,MAIN RD EAST 166M W STALBSC 40 BTW MCINTYRE RD & ST ALBANS RD,5502,MAIN ROAD,MAIN ROAD E,APARX,Classification,Greater than 10 Years,0,0,0,0,0.0,554
147.0628345021806,-38.11167469820284,1008,1404,2161,PRINCES HWY EAST E BD BTW DESAILLY ST & RAYMOND ST,MIDBLOCK,All Moves,PRINCES HWY EAST BTW DESAILLY ST & RAYMOND ST,2510,PRINCES HIGHWAY EAST,FOSTER STREET,APARX,Classification,Between 2 and 5 Years,4,2012,5400,490,0.09,2161
145.88465657727008,-38.18666498545559,1009,1305,1953,LARDNERS TRK N OF DROUIN-WARRAGUL RD,INTERSECTION,All Moves,DROUIN-WARRAGUL RD & LARDNERS TRK,9999,Missing Data,LARDNERS TRACK,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,1953
145.00136049744415,-37.74014999831402,1010,1405,1093,CRAMER ST E BD W of HIGH ST,MIDBLOCK,All Moves,CRAMER ST W OF HIGH ST,9999,Missing Data,CRAMER STREET,APARX,Classification,Greater than 10 Years,0,0,0,0,0.0,1093
145.32631941072202,-38.12786288954862,1011,1306,1064,TWYFORD RD NWBD SE OF CLYDE-FIVE WAYS RD,MIDBLOCK,All Moves,TWYFORD RD SE OF CLYDE-FIVE WAYS RD,5767,BALLARTO ROAD,TWYFORD ROAD,APARX,Classification,Between 5 and 10 Years,7,2009,1300,140,0.11,1064
145.23236000851287,-37.96461269504302,1015,1307,446,NASH FREEWAY (EAST BOUND) DANDENONG NTH CULWAY WIM (ME1-4) 4 LANES,MIDBLOCK,All Moves,NASH FREEWAY (EAST & WEST BOUND) DANDENONG NTH CULWAY WIM (ME1-4 & MW1-4) 8 LANES,2000,MONASH FREEWAY,MONASH FREEWAY,WGHMO,WIM,Greater than 10 Years,0,0,0,0,0.0,446
145.18649725615123,-37.70164143516743,1018,1308,2484,MAIN RD 118M E RESEARCHPS 40SZ E BD BTW ELTHAM - YARRA GLEN RD & RESEARCH - WARR,MIDBLOCK,All Moves,MAIN RD 118M E RESEARCHPS 40SZ BTW ELTHAM - YARRA GLEN RD & RESEARCH - WARR,5790,ELTHAM-YARRA GLEN ROAD,MAIN ROAD,APARX,Classification,Greater than 10 Years,0,0,0,0,0.0,2484
147.6189830901545,-37.810662896090456,1019,1603,2369,SERVICE ST N OF PRINCES HWY EAST DEPARTURE,INTERSECTION,All Moves,SERVICE ST N OF PRINCES HWY EAST DEPARTURE,5561,WY YUNG ROAD,BULLUMWAAL ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,2369
144.96279176031445,-37.763166002118496,1021,1409,2227,SYDNEY RD N OF HOPE ST,INTERSECTION,All Moves,HOPE ST & SYDNEY RD,5733,SYDNEY ROAD,SYDNEY ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,2227
145.1895381988342,-37.81696180857812,1022,1604,2631,WHITEHORSE RD E OF STATION ST,INTERSECTION,All Moves,WHITEHORSE RD/STATION ST,2720,MAROONDAH HIGHWAY,WHITEHORSE ROAD,SCATS,Scats,Greater than 10 Years,0,0,0,0,0.0,2631
144.954716000628,-37.69223882090141,1023,1310,1056,WESTERN RING RD W BD ONRAMP FROM SYDNEY RD,MIDBLOCK,On Ramp,WESTERN RING RD ONRAMP FROM SYDNEY RD,7428,5500F 2900R,HUME-WESTERN RING IN RAMP ON,APARX,Classification,Between 5 and 10 Years,8,2008,15000,3700,0.25,1056
145.29188543840047,-38.150131588952085,1024,1410,573,CRAIG RD N BD BTW BROWNS RD & SHERWOOD RD,MIDBLOCK,All Moves,CRAIG RD BTW BROWNS RD & SHERWOOD RD,9999,Missing Data,CRAIG ROAD,APARX,Classification,Between 2 and 5 Years,2,2014,2400,130,0.06,573
145.2198025542212,-37.98759185725757,1026,1605,2003,FOSTER ST NE OF CAPITAL CENTRE ACCESS RD,INTERSECTION,All Moves,FOSTER ST/CAPITAL CENTRE ACCESS,2090,DANDENONG VALLEY HIGHWAY,FOSTER STREET,SCATS,Scats,Greater than 10 Years,0,0,0,0,0.0,2003
145.11484257377245,-37.95027089968666,1028,1411,2157,CLAYTON RD N BD BTW LESLIE RD & VICTORY RD,MIDBLOCK,All Moves,CLAYTON RD BTW LESLIE RD & VICTORY RD,5803,DONCASTER-MORDIALLOC ROAD,CLAYTON ROAD,APARX,Classification,Between 5 and 10 Years,7,2009,10000,1200,0.12,2157
144.61518556305205,-37.91676255492548,1029,1606,1445,BULBAN RD NEBD BTW MANOR RD & GALVIN RD,MIDBLOCK,All Moves,BULBAN RD NBTW MANOR RD & GALVIN RD,9999,Missing Data,BULBAN ROAD,APARX,Classification,Between 2 and 5 Years,5,2011,520,40,0.08,1445
147.48786464701578,-37.81250986374096,1030,1313,2485,DARGO RD E BD 300M E OF MITTONS RD,MIDBLOCK,All Moves,DARGO RD 300M E OF MITTONS RD,5559,DARGO ROAD,BAIRNSDALE-DARGO ROAD,APARX,Classification,Between 5 and 10 Years,7,2009,920,80,0.09,2485
145.1065882951916,-37.77267129946026,1033,1608,2634,MANNINGHAM RD E OF AYR ST,INTERSECTION,All Moves,MANNINGHAM RD/AYR ST,5221,MANNINGHAM ROAD,MANNINGHAM ROAD,SCATS,Scats,Greater than 10 Years,0,0,0,0,0.0,2634
145.02966894057633,-37.854123399887776,1034,1315,1947,GLENFERRIE RD N OF HIGH ST,INTERSECTION,All Moves,GLENFERRIE RD & HIGH ST,5310,GLENFERRIE ROAD,GLENFERRIE ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,1947
144.9729766673007,-37.76438429980356,1035,1412,2352,LYGON ST N OF BLYTH ST,INTERSECTION,All Moves,BLYTH ST & LYGON ST,9999,Missing Data,LYGON STREET,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,2352
144.83820699779105,-37.81980569792281,1036,1609,1103,PRINCES HWY NEBD BTW CONIFER AV & CYPRESS AV,MIDBLOCK,All Moves,PRINCES HWY NBTW CONIFER AV & CYPRESS AV,2500,PRINCES HIGHWAY WEST,GEELONG ROAD,APARX,Classification,Between 2 and 5 Years,5,2011,25000,3800,0.15,1103
145.18025759928256,-37.965846494865005,1038,1610,2656,HEATHERTON RD E OF LIGHTWOOD RD,INTERSECTION,Left Missing,HEATHERTON RD/DOUGLAS ST/LIGHTWOOD RD,5970,HEATHERTON ROAD,HEATHERTON ROAD,SCATS,Scats,Greater than 10 Years,0,0,0,0,0.0,2656
145.47908386649752,-37.944895575630845,1039,1317,1731,PATERNOSTER RD NWBD BTW BAILEY RD & MATTERS RD,MIDBLOCK,All Moves,PATERNOSTER RD BTW BAILEY RD & MATTERS RD,9999,Missing Data,PATERNOSTER ROAD,APARX,Classification,Between 2 and 5 Years,5,2011,750,40,0.05,1731
144.50128723379677,-37.8066272537466,1040,1701,1765,BALLAN RD NWBD BTW MT MARYS RD & COBBLEDICK FORD RD,MIDBLOCK,All Moves,BALLAN RD BTW MT MARYS RD & COBBLEDICK FORD RD,5588,BACCHUS MARSH-WERRIBEE ROAD,BALLAN ROAD,APARX,Classification,Between 2 and 5 Years,5,2011,1200,150,0.13,1765
145.09855602652036,-37.95148998806914,1043,1414,1302,OLD DANDENONG RD NWBD BTW HENRY ST & KINGSTON RD,MIDBLOCK,All Moves,OLD DANDENONG RD BTW HENRY ST & KINGSTON RD,5319,OLD DANDENONG ROAD,OLD DANDENONG ROAD,APARX,Classification,Between 5 and 10 Years,7,2009,11000,1100,0.1,1302
