Site,Samples,RMSE,MAE,MAPE (%),R2
5448,488,0.144917,0.11854,49.7124,0.678653
5163,488,0.144943,0.119455,116.15,0.732551
3241,488,0.144948,0.120896,170.9993,0.737342
499,488,0.144974,0.115945,145.2877,0.743753
2517,488,0.144981,0.109109,39.9574,0.631953
5881,488,0.144992,0.114909,88.9056,0.73748
2789,488,0.144995,0.115726,35.6228,0.682624
1569,488,0.145,0.117924,59.4579,0.701437
3598,488,0.145001,0.119854,108.4495,0.685555
6075,488,0.145021,0.118728,128.8237,0.732463
6259,488,0.145029,0.116135,108.4984,0.733147
1355,488,0.145053,0.116007,163.9754,0.732545
4409,488,0.145057,0.117109,54.4496,0.703517
910,488,0.145075,0.118312,141.6441,0.729899
5022,488,0.14508,0.117117,125.4973,0.741274
1418,488,0.145094,0.115994,188.984,0.708075
4306,488,0.145098,0.119772,87.1301,0.696647
607,488,0.145099,0.113615,128.7921,0.735408
2583,488,0.145101,0.118045,71.6854,0.714125
4295,488,0.145106,0.118436,164.5542,0.743844
2788,488,0.145126,0.114288,34.3487,0.671438
664,488,0.145133,0.115527,123.8432,0.732434
5847,488,0.145136,0.114704,76.8626,0.732598
4938,488,0.145139,0.116941,55.4343,0.69555
3826,488,0.145154,0.119149,61.015,0.663876
5020,488,0.145166,0.117129,91.4153,0.718261
4771,488,0.145204,0.121505,42.9458,0.564135
32133,488,0.145208,0.117624,123.961,0.694669
4147,488,0.145236,0.114985,27.0806,0.546122
4992,488,0.145261,0.114099,37.6408,0.640103
4483,488,0.145263,0.116605,75.9057,0.683855
2796,488,0.145271,0.117298,81.9287,0.727979
666,488,0.145278,0.112759,95.7411,0.704429
5179,488,0.1453,0.115347,87.6071,0.744198
4556,488,0.145309,0.121698,46.8445,0.610404
4838,488,0.14532,0.116222,102.4261,0.733545
5053,488,0.145327,0.11839,98.0911,0.694963
3971,488,0.145336,0.117542,134.287,0.724896
4277,488,0.145346,0.119142,254.3029,0.742923
798,488,0.145394,0.115768,71.5272,0.729471
891,488,0.14543,0.119466,177.5359,0.743799
32043,488,0.145442,0.11762,38.8611,0.651372
4848,488,0.145459,0.121868,40.3697,0.630945
3479,488,0.145459,0.11796,58.6039,0.741435
465,488,0.145467,0.119992,172.1855,0.727345
4861,488,0.145492,0.113947,53.7039,0.658907
633,488,0.145495,0.117644,104.38,0.729536
2781,488,0.145496,0.119295,165.3379,0.692704
3440,488,0.145531,0.122009,173.349,0.728296
5277,488,0.145539,0.117396,151.8388,0.671253
2929,488,0.145564,0.114831,48.6204,0.428587
345,488,0.145566,0.11824,103.8691,0.722734
4646,488,0.145569,0.116998,77.9013,0.73084
853,488,0.145589,0.118127,97.8507,0.737402
2772,488,0.14559,0.118524,158.8957,0.72476
2164,488,0.145611,0.119245,133.2105,0.699087
4584,488,0.145622,0.121477,45.6426,0.633354
969,488,0.145628,0.119184,62.8785,0.69662
941,488,0.145631,0.115533,91.1407,0.733088
5191,488,0.145651,0.119458,161.4928,0.741815
1780,488,0.145673,0.118499,43.1728,0.664451
5266,488,0.145674,0.119118,68.1332,0.739676
4499,488,0.145682,0.118147,94.2177,0.673166
3850,488,0.145697,0.116739,137.7758,0.72039
32112,488,0.145703,0.118966,79.4283,0.728871
4924,488,0.14573,0.119031,72.9936,0.680986
1043,488,0.145731,0.108281,273.8518,0.719504
670,488,0.145736,0.114126,92.7595,0.726026
720,488,0.145751,0.11557,138.8844,0.734418
4954,488,0.14576,0.114205,34.9743,0.647877
1514,488,0.145765,0.116987,107.3307,0.694267
3937,488,0.145775,0.118045,89.5664,0.722636
2501,488,0.145776,0.12263,46.139,0.638469
3919,488,0.145803,0.11904,209.2702,0.740134
1305,488,0.14581,0.12024,147.4394,0.735788
179,488,0.145838,0.120093,114.1344,0.738056
6233,488,0.145848,0.118729,131.1266,0.745715
4662,488,0.145866,0.119426,82.4248,0.661692
4936,488,0.145876,0.118949,76.1725,0.718107
5214,488,0.145896,0.115302,93.0678,0.71546
2509,488,0.145909,0.116201,81.2073,0.684772
5234,488,0.145921,0.117994,99.5718,0.713871
4387,488,0.145927,0.118714,66.9146,0.668572
3081,488,0.145939,0.116835,44.2887,0.674981
3078,488,0.145943,0.122232,263.4411,0.735588
141,488,0.145944,0.120428,102.3623,0.725923
3818,488,0.145966,0.117929,190.5526,0.722731
4887,488,0.145979,0.113548,56.8741,0.683287
3765,488,0.145997,0.119345,111.3625,0.712935
3292,488,0.145997,0.117729,140.81,0.721183
5052,488,0.146005,0.118689,112.3525,0.717157
1348,488,0.146006,0.115848,181.64,0.725995
655,488,0.146027,0.11208,68.0695,0.701036
4759,488,0.146032,0.118819,138.9183,0.712866
4392,488,0.146032,0.11653,63.2009,0.669351
867,488,0.146033,0.119445,198.2038,0.737585
4075,488,0.146044,0.119238,78.9263,0.696119
4763,488,0.146046,0.118754,55.0174,0.683658
315,488,0.146053,0.119384,155.3374,0.72905
2795,488,0.146068,0.118959,86.9657,0.727374
5835,488,0.146071,0.120424,146.8153,0.729499
160,488,0.146093,0.112804,130.392,0.719731
646,488,0.146107,0.116152,51.351,0.705657
2328,488,0.146118,0.119918,81.4497,0.728793
3555,488,0.146132,0.120032,139.151,0.727252
962,488,0.146143,0.116408,100.7499,0.722386
3454,488,0.146151,0.110895,81.3036,0.668116
5196,488,0.146161,0.117269,99.2945,0.728186
4314,488,0.146163,0.119876,132.3969,0.723634
2864,488,0.146187,0.1193,129.7783,0.728391
3718,488,0.1462,0.121476,237.0977,0.721984
4744,488,0.146214,0.10633,35.5244,0.61805
3510,488,0.146234,0.128297,26.4083,-0.218668
5257,488,0.146234,0.115215,65.2888,0.70654
3914,488,0.146258,0.119377,99.4888,0.71884
3577,488,0.146285,0.114537,60.4298,0.712475
4137,488,0.146288,0.115006,69.1424,0.72358
2766,488,0.146306,0.1155,38.3835,0.688976
4299,488,0.146336,0.12091,188.0895,0.737127
5014,488,0.14634,0.117589,55.3157,0.716644
4107,488,0.146342,0.119411,140.2249,0.728832
1118,488,0.146342,0.111549,54.6446,0.728796
2712,488,0.146343,0.119071,73.44,0.722917
4071,488,0.146347,0.120333,180.4786,0.738517
2782,488,0.146349,0.120044,58.5193,0.659658
6302,488,0.146371,0.122617,247.4571,0.754073
865,488,0.146374,0.119602,187.7321,0.73759
2227,488,0.146376,0.117724,45.7312,0.683609
4655,488,0.146377,0.119787,150.1699,0.737917
5474,488,0.146381,0.114761,39.9225,0.680355
5067,488,0.146392,0.118803,108.5684,0.730175
366,488,0.146396,0.117916,161.5475,0.731099
3230,488,0.146404,0.115233,97.584,0.683099
3536,488,0.146431,0.121073,78.8852,0.712676
6615,488,0.146438,0.120272,186.4567,0.743832
698,488,0.146454,0.12015,123.0875,0.727951
5328,488,0.146486,0.118541,54.3472,0.704236
4446,488,0.146487,0.117533,58.6214,0.699954
2750,488,0.146516,0.119077,66.2985,0.683915
5325,488,0.146517,0.118749,113.8745,0.650735
1539,488,0.146519,0.114907,37.6598,0.67551
723,488,0.146526,0.120142,98.1606,0.728328
4521,488,0.146539,0.120185,48.6118,0.660675
32016,488,0.146548,0.117659,76.099,0.708312
32102,488,0.146548,0.111868,83.7997,0.635394
1752,488,0.14656,0.118906,61.8367,0.699458
3742,488,0.14657,0.118271,136.1786,0.734007
6611,488,0.146625,0.122559,185.3871,0.745083
719,488,0.146635,0.118015,125.1058,0.73698
32052,488,0.146635,0.117525,50.957,0.71039
792,488,0.146657,0.118042,97.994,0.731498
2826,488,0.146663,0.118874,110.9243,0.696017
2909,488,0.146667,0.120398,52.2207,0.593854
753,488,0.14668,0.118381,58.7117,0.725464
137,488,0.146699,0.118504,89.7785,0.726446
3118,488,0.146702,0.116427,75.5883,0.708591
4316,488,0.146709,0.119646,76.1603,0.724891
5077,488,0.146715,0.116868,73.1478,0.720697
1262,488,0.146728,0.108718,23.7398,0.619165
412,488,0.146741,0.11852,85.7338,0.724725
3448,488,0.146764,0.11871,124.6161,0.692575
3070,488,0.146774,0.118587,114.9694,0.724893
5023,488,0.146795,0.117726,60.3011,0.720095
3535,488,0.146797,0.116228,64.9715,0.719077
1583,488,0.146799,0.117844,77.0806,0.717417
3005,488,0.146805,0.121687,67.8201,0.692583
1023,488,0.146817,0.121172,111.1092,0.729512
974,488,0.146847,0.113595,37.3706,0.689731
3018,488,0.146861,0.118505,245.6727,0.732607
4332,488,0.14687,0.115795,118.671,0.722463
420,488,0.146878,0.119985,58.8383,0.694129
6230,488,0.146894,0.119121,118.4106,0.707744
4101,488,0.146895,0.118946,163.6902,0.737158
868,488,0.14692,0.120508,125.6836,0.729181
590,488,0.146925,0.120297,130.8571,0.722031
5451,488,0.146927,0.117909,94.2117,0.737745
1327,488,0.146937,0.120365,46.9521,0.646803
3634,488,0.146948,0.120675,100.47,0.72926
850,488,0.146957,0.118336,172.8597,0.735958
3791,488,0.146963,0.122648,74.989,0.675255
2023,488,0.146973,0.120368,184.973,0.746089
693,488,0.147007,0.117676,94.2435,0.686641
6197,488,0.147009,0.11802,179.6798,0.741786
510,488,0.147016,0.121263,112.9168,0.7354
6273,488,0.147029,0.117397,152.1018,0.73505
2729,488,0.147037,0.11787,52.9135,0.646289
4490,488,0.147038,0.119206,69.3425,0.6807
3482,488,0.147044,0.120908,122.9596,0.715876
4259,488,0.147047,0.117286,80.0177,0.697928
5240,488,0.147049,0.120031,179.7719,0.730433
4281,488,0.147057,0.11868,86.1244,0.717228
5011,488,0.147066,0.117946,45.1269,0.700342
3483,488,0.147078,0.114778,29.6962,0.655557
2435,488,0.147092,0.120008,150.0969,0.703342
3443,488,0.147116,0.12106,89.9499,0.706886
3993,488,0.147117,0.121212,76.347,0.688937
533,488,0.147127,0.119192,60.7362,0.701845
2511,488,0.147188,0.115752,75.9073,0.688222
1119,488,0.147204,0.113989,105.953,0.735918
2716,488,0.147205,0.119935,96.3356,0.727453
2710,488,0.147241,0.121544,195.9218,0.741428
754,488,0.147254,0.117347,91.4875,0.72647
6283,488,0.147273,0.120587,200.6334,0.727693
355,488,0.147276,0.116364,138.2583,0.733226
2748,488,0.147301,0.119325,142.7362,0.718635
4303,488,0.147306,0.121088,140.3076,0.736933
668,488,0.147315,0.114948,54.3639,0.714951
4942,488,0.147328,0.119563,113.6246,0.724557
2659,488,0.147331,0.119891,144.6534,0.699741
5863,488,0.147357,0.117855,90.4842,0.741042
3959,488,0.147362,0.120052,173.01,0.727467
4530,488,0.147374,0.121311,40.3094,0.628896
6443,488,0.147405,0.116882,77.0103,0.728281
516,488,0.147413,0.122481,110.3284,0.736622
4902,488,0.147461,0.118838,35.3728,0.661633
5017,488,0.147523,0.117093,47.284,0.699506
2426,488,0.147568,0.116054,50.6006,0.705996
3148,488,0.147579,0.116116,80.4523,0.73449
5167,488,0.147625,0.11901,108.826,0.726945
2736,488,0.147658,0.112767,44.5685,0.699749
1846,488,0.147702,0.124171,100.7356,0.708231
2308,488,0.147712,0.118701,70.1188,0.660856
2427,488,0.147719,0.116333,46.854,0.699847
514,488,0.147731,0.118831,71.4566,0.71901
4760,488,0.147745,0.120685,45.2076,0.637606
2834,488,0.147752,0.120008,50.9817,0.684791
2998,488,0.147755,0.119821,134.8281,0.715285
483,488,0.147762,0.118846,114.6133,0.742257
115,488,0.147769,0.123152,151.1569,0.722401
3019,488,0.14779,0.119108,138.952,0.729457
1452,488,0.147792,0.118332,101.5602,0.683128
5016,488,0.147812,0.118026,51.2821,0.705047
2991,488,0.147819,0.119941,103.7474,0.704715
1181,488,0.147822,0.119922,100.4861,0.698009
5143,488,0.147857,0.11947,78.5949,0.72885
5361,488,0.147872,0.120818,121.3423,0.739414
692,488,0.147881,0.122064,127.2495,0.720849
351,488,0.147884,0.123221,175.5796,0.72297
2956,488,0.147894,0.119146,103.8764,0.721502
689,488,0.147902,0.120433,71.2735,0.606585
1342,488,0.147927,0.123978,256.2455,0.736206
2662,488,0.147936,0.118528,102.977,0.717347
5169,488,0.147941,0.120184,56.8413,0.690608
794,488,0.147949,0.119273,114.7563,0.732155
919,488,0.147953,0.121384,121.6098,0.725026
6337,488,0.148036,0.117754,81.3496,0.737215
3239,488,0.148038,0.11975,95.5991,0.727523
527,488,0.148062,0.120361,102.1729,0.719708
165,488,0.148074,0.119082,52.2951,0.691731
6249,488,0.148086,0.117993,150.0341,0.737578
2004,488,0.148097,0.117657,47.2875,0.685031
4816,488,0.148099,0.122271,67.8115,0.669025
6265,488,0.148121,0.118673,65.4827,0.715004
2107,488,0.148124,0.120528,57.936,0.676472
2690,488,0.148125,0.118539,66.0734,0.692077
2093,488,0.148141,0.122383,254.232,0.75094
5802,488,0.148174,0.11964,109.086,0.735593
2580,488,0.14818,0.121596,125.0533,0.702236
1378,488,0.148196,0.122426,87.0492,0.718393
32132,488,0.148196,0.121021,84.2192,0.714787
1166,488,0.148224,0.12256,74.1135,0.683588
2292,488,0.148231,0.120146,170.37,0.707342
3159,488,0.148247,0.119826,61.7516,0.694726
2861,488,0.148259,0.123579,38.5877,0.471855
3175,488,0.148264,0.121288,121.94,0.706329
1091,488,0.148289,0.121939,110.82,0.734118
6824,488,0.148292,0.122481,234.7866,0.756492
6231,488,0.148299,0.120484,146.5482,0.735394
5433,488,0.148302,0.112769,119.1407,0.747214
212,488,0.148311,0.116974,48.5617,0.709677
1072,488,0.148315,0.115868,44.1721,0.670467
4888,488,0.148345,0.118926,49.5736,0.648355
5854,488,0.148347,0.1225,114.9438,0.741122
3824,488,0.148352,0.121177,66.3287,0.641289
4413,488,0.148379,0.126832,78.1651,0.625925
201,488,0.148384,0.119178,94.5708,0.726734
2339,488,0.148389,0.120216,57.5359,0.678677
405,488,0.148389,0.119336,60.5562,0.704555
5004,488,0.14839,0.118851,46.0074,0.692661
2031,488,0.148405,0.115196,104.3247,0.532041
2980,488,0.148409,0.11983,188.023,0.726396
2983,488,0.14841,0.118875,83.9129,0.621239
3174,488,0.148431,0.120971,51.6948,0.683909
1988,488,0.148434,0.118107,76.9891,0.687917
4928,488,0.148438,0.124161,56.1601,0.645553
262,488,0.148444,0.116312,94.5834,0.710357
3207,488,0.148445,0.120836,62.6005,0.703534
1828,488,0.148453,0.113723,60.633,0.703688
4294,488,0.14848,0.12065,155.7071,0.740003
2247,488,0.148489,0.120703,128.893,0.71797
4171,488,0.148498,0.120827,137.7212,0.712211
3023,488,0.148517,0.118531,153.0854,0.741677
2041,488,0.148523,0.122414,114.9447,0.713549
3258,488,0.148539,0.123267,93.8135,0.733855
5494,488,0.148555,0.120109,161.5066,0.735332
438,488,0.148578,0.120796,124.7363,0.709924
987,488,0.148579,0.120269,98.797,0.710229
4208,488,0.148582,0.118286,162.0946,0.71635
3697,488,0.148589,0.121627,82.7092,0.716342
5359,488,0.148596,0.122719,130.0619,0.736288
751,488,0.148632,0.119215,155.0907,0.737824
400,488,0.148654,0.117323,105.1691,0.710324
294,488,0.148655,0.120266,183.1231,0.73472
285,488,0.148656,0.120027,107.1919,0.703419
5118,488,0.148664,0.120482,96.6989,0.69994
900,488,0.148676,0.119727,94.4654,0.724971
1529,488,0.148679,0.119836,101.4792,0.735365
4150,488,0.148698,0.121616,86.0551,0.704969
3927,488,0.148716,0.122144,105.7514,0.7111
3147,488,0.148729,0.116403,68.5333,0.728224
6099,488,0.148735,0.118611,97.5179,0.736228
2137,488,0.148743,0.119698,77.732,0.711375
4841,488,0.148759,0.121832,105.0835,0.678407
913,488,0.148836,0.122324,174.1241,0.737846
2518,488,0.148861,0.11993,87.1793,0.691919
4351,488,0.148865,0.120314,63.6168,0.682782
616,488,0.148915,0.119593,104.9706,0.712125
626,488,0.148917,0.118907,138.4929,0.74107
1848,488,0.148925,0.11857,33.106,0.638527
4097,488,0.148939,0.122327,112.9767,0.707369
2941,488,0.148941,0.122166,43.7742,0.66745
374,488,0.148941,0.121577,82.7343,0.730341
6224,488,0.148945,0.121202,264.1412,0.734792
4010,488,0.148983,0.123706,50.0602,0.627965
3721,488,0.149006,0.117923,67.6378,0.716549
6272,488,0.149041,0.118681,144.7177,0.746866
5655,488,0.149048,0.122804,119.5077,0.750745
1112,488,0.14907,0.116551,109.0084,0.746278
1835,488,0.149074,0.12085,129.5265,0.736392
3045,488,0.1491,0.119161,91.9176,0.661393
1889,488,0.149101,0.123851,154.9592,0.730662
5026,488,0.149108,0.119901,93.6281,0.733923
2890,488,0.149121,0.138357,28.6276,0.503674
432,488,0.149133,0.122455,113.405,0.718968
775,488,0.149136,0.117727,55.7916,0.716071
3550,488,0.149139,0.123495,132.5044,0.712953
2685,488,0.14914,0.114781,56.0753,0.69774
6654,488,0.149142,0.11823,115.0614,0.744908
777,488,0.149166,0.120638,78.9936,0.732898
32183,488,0.149178,0.12518,305.0986,0.750835
5226,488,0.149208,0.115095,111.2745,0.711559
948,488,0.149226,0.123146,36.1058,0.534961
4644,488,0.149229,0.119846,105.2462,0.724198
32125,488,0.149248,0.120451,33.131,0.646018
6101,488,0.14925,0.122919,133.1124,0.756302
4350,488,0.149253,0.12284,97.2777,0.699652
4695,488,0.149278,0.122035,69.776,0.690728
5864,488,0.14928,0.121327,93.195,0.731689
3297,488,0.149286,0.123363,118.3634,0.711712
4870,488,0.149288,0.12482,197.2249,0.730059
328,488,0.149322,0.122039,124.5172,0.722216
6223,488,0.149325,0.117992,162.5577,0.746734
4213,488,0.149342,0.122573,91.7758,0.676821
1322,488,0.149366,0.116722,28.1839,0.605041
4068,488,0.149371,0.122864,297.98,0.748984
2757,488,0.149391,0.124019,136.3056,0.720123
32139,488,0.149401,0.120734,154.5237,0.742694
3255,488,0.14941,0.122177,91.5946,0.731977
6288,488,0.149418,0.120259,224.2914,0.735114
2416,488,0.149422,0.120758,38.3473,0.655078
1400,488,0.149426,0.112329,45.2871,0.687821
729,488,0.149449,0.12019,70.0363,0.721404
2932,488,0.149463,0.122103,52.0606,0.647555
2082,488,0.149496,0.120311,75.5421,0.718396
687,488,0.149497,0.122623,194.5468,0.72805
3513,488,0.149507,0.124032,62.1716,0.6578
2224,488,0.149515,0.120491,129.0927,0.724718
575,488,0.149528,0.122541,141.5739,0.719689
5478,488,0.149538,0.121208,68.2884,0.713268
2783,488,0.149538,0.122308,104.3552,0.709039
2711,488,0.149539,0.122689,138.6887,0.732041
4702,488,0.14954,0.118694,65.5145,0.722031
789,488,0.149564,0.121812,148.9633,0.719252
4918,488,0.149585,0.116713,32.813,0.512642
1069,488,0.149589,0.124265,40.5489,0.568246
727,488,0.149611,0.119573,101.3789,0.732525
600,488,0.149614,0.118655,150.7986,0.731677
3450,488,0.149617,0.124114,91.2249,0.67219
1872,488,0.149645,0.117686,184.3957,0.737498
3704,488,0.149659,0.123379,103.7207,0.722055
6352,488,0.14967,0.11642,168.8429,0.569546
2334,488,0.149671,0.121437,74.7882,0.720498
3896,488,0.149671,0.122925,127.8561,0.728333
5164,488,0.149678,0.120594,82.4841,0.730172
599,488,0.149679,0.120877,103.6051,0.724509
1432,488,0.149692,0.118707,48.6208,0.679646
2651,488,0.149708,0.12102,133.1103,0.734837
634,488,0.149717,0.122449,96.2193,0.729199
4144,488,0.149724,0.123222,67.3798,0.641537
4492,488,0.149725,0.119209,38.148,0.678062
4214,488,0.149737,0.122215,36.1276,0.632397
307,488,0.149739,0.121794,189.2962,0.745461
4897,488,0.149778,0.119166,45.7785,0.682789
4948,488,0.149791,0.120048,60.2458,0.6979
3288,488,0.149799,0.117379,88.9466,0.732419
2883,488,0.149826,0.11821,36.034,0.674343
2992,488,0.149849,0.120746,39.0759,0.665876
1321,488,0.14989,0.121758,151.1106,0.721295
2680,488,0.14994,0.121624,72.0286,0.672289
601,488,0.14996,0.117475,81.6091,0.738241
1426,488,0.149994,0.119181,48.2719,0.697361
6665,488,0.149994,0.11698,128.2694,0.740389
32197,488,0.149994,0.121066,88.9961,0.708746
237,488,0.150015,0.123871,285.5146,0.746902
3680,488,0.150022,0.123477,82.2676,0.699859
529,488,0.15003,0.120689,41.6282,0.67267
2116,488,0.150034,0.119385,38.655,0.643356
5807,488,0.150045,0.121229,113.0523,0.74177
4520,488,0.150083,0.11785,30.2996,0.641261
4940,488,0.150104,0.121774,83.4668,0.71679
4297,488,0.150116,0.12076,97.4144,0.730082
2514,488,0.150132,0.114783,67.9586,0.695105
2742,488,0.150156,0.118742,69.7906,0.647152
3664,488,0.150158,0.123739,248.9233,0.740682
6325,488,0.150163,0.121589,111.4501,0.737491
2469,488,0.150201,0.117023,46.9118,0.711555
5890,200,0.150204,0.144135,,
1024,488,0.150232,0.124682,145.3044,0.721746
2988,488,0.150269,0.121708,103.5421,0.692593
2926,488,0.150302,0.121367,25.9744,0.568545
623,488,0.150304,0.121595,89.433,0.722623
3146,488,0.150311,0.121787,77.505,0.727644
4980,488,0.150415,0.123748,67.795,0.673275
1011,488,0.150422,0.123132,75.6415,0.687193
4602,488,0.15044,0.127549,23.2298,0.245753
4540,488,0.150443,0.120796,31.6011,0.619556
4589,488,0.150448,0.122084,35.7626,0.593663
788,488,0.150461,0.117012,76.9628,0.722978
3452,488,0.150464,0.122309,50.5626,0.667324
195,488,0.150479,0.121262,57.7563,0.693208
389,488,0.150505,0.124783,121.7606,0.736092
5210,488,0.150533,0.121385,143.185,0.737543
2841,488,0.15056,0.122584,99.3537,0.71603
4591,488,0.150565,0.117022,32.1264,0.616635
3840,488,0.150599,0.121462,108.8554,0.699507
4919,488,0.150608,0.121711,91.7629,0.704872
5657,488,0.150621,0.123779,150.2943,0.758361
4753,488,0.150628,0.12285,32.2739,0.604649
304,488,0.150638,0.121301,139.1767,0.741642
6205,488,0.150641,0.122066,111.7323,0.737176
176,488,0.150654,0.122672,75.6667,0.720303
548,488,0.150655,0.120256,49.1547,0.684523
356,488,0.150667,0.121905,98.8694,0.720138
4998,488,0.150674,0.123026,84.3011,0.717135
5280,488,0.150713,0.121779,71.5546,0.7096
5263,488,0.150714,0.118782,67.6085,0.707806
4188,488,0.150738,0.12062,93.9653,0.730405
4177,488,0.150749,0.121117,117.3513,0.727722
2209,488,0.150762,0.123122,90.9139,0.707636
5879,488,0.150778,0.122877,131.9144,0.741822
6634,488,0.150822,0.121825,200.09,0.739866
1964,488,0.150866,0.112612,109.0405,0.711867
5194,488,0.150881,0.12082,111.4975,0.733145
5059,488,0.150886,0.124665,104.6782,0.713697
430,488,0.1509,0.120524,159.1204,0.731886
4085,488,0.150906,0.125268,106.7181,0.701105
5005,488,0.150911,0.123747,75.3928,0.681499
4412,488,0.150912,0.123329,108.0535,0.710916
1076,488,0.150942,0.119764,62.2027,0.668669
3362,488,0.150962,0.122779,95.164,0.709792
3238,488,0.150994,0.123576,97.5813,0.721203
1951,488,0.150995,0.119648,54.261,0.717186
574,488,0.151002,0.123799,88.1349,0.718489
1548,488,0.15104,0.124501,189.4906,0.740087
5461,488,0.15106,0.120579,46.9264,0.695898
1512,488,0.151084,0.123751,52.4192,0.681973
259,488,0.151096,0.121742,109.2529,0.70765
320,488,0.151106,0.109005,170.813,0.660133
2862,488,0.151109,0.122986,145.2021,0.72076
502,488,0.151113,0.123282,59.7724,0.654916
2288,488,0.151114,0.119652,50.134,0.684969
348,488,0.151114,0.119946,95.8439,0.710604
4645,488,0.151139,0.121985,65.9757,0.708105
4072,488,0.151143,0.122251,89.7515,0.686598
3112,488,0.151145,0.117229,25.9441,0.620301
1827,488,0.151158,0.11369,130.8453,0.713679
1419,488,0.151242,0.113433,94.0667,0.715884
2236,488,0.151247,0.126121,75.5147,0.717795
2329,488,0.151248,0.12326,59.7466,0.705583
3710,488,0.151261,0.124116,84.6574,0.716084
665,488,0.151266,0.122639,128.9619,0.7385
785,488,0.151299,0.121455,79.3867,0.72179
764,488,0.151303,0.124723,95.9672,0.725647
4756,488,0.151323,0.124038,67.2434,0.667858
4728,488,0.151324,0.123778,115.9578,0.708207
1579,488,0.151325,0.12498,68.8263,0.696394
6670,488,0.151341,0.120217,104.5243,0.743906
107,488,0.15135,0.121832,86.5981,0.71917
972,488,0.151353,0.120322,204.3007,0.494063
4315,488,0.151372,0.123323,134.9793,0.726615
3017,488,0.151387,0.123491,66.5674,0.639584
4514,488,0.151394,0.120157,28.7013,0.627887
3333,488,0.151401,0.122232,49.3817,0.684149
369,488,0.151411,0.11823,28.6861,0.665564
2836,488,0.151483,0.120404,37.8843,0.66893
4989,488,0.151487,0.117162,51.7402,0.697596
2432,488,0.15149,0.120457,54.8642,0.708171
4230,488,0.151513,0.125817,52.9741,0.67835
3439,488,0.151526,0.12423,150.1569,0.729805
1162,488,0.151543,0.125783,126.0847,0.676102
2579,488,0.151584,0.124211,169.1148,0.691664
4044,488,0.151587,0.122609,47.8057,0.660606
643,488,0.151633,0.122551,79.2837,0.688828
4757,488,0.151654,0.123529,78.8669,0.705347
6823,488,0.151655,0.122599,178.8253,0.750175
2508,488,0.151657,0.123481,115.3411,0.693385
2007,488,0.151665,0.121876,51.5859,0.686854
4241,488,0.15167,0.121992,55.5057,0.646969
897,488,0.151671,0.121667,152.6659,0.720901
1448,488,0.151673,0.121603,47.6999,0.669584
4908,488,0.151676,0.119103,124.2346,0.693315
3898,488,0.151681,0.125361,99.31,0.71302
873,488,0.151705,0.124231,131.309,0.717075
4118,488,0.151732,0.123306,81.6936,0.712028
2331,488,0.151742,0.123481,82.7396,0.715916
3928,488,0.151754,0.126372,74.2806,0.682884
703,488,0.15177,0.123125,90.1072,0.711999
4015,488,0.151792,0.12522,73.9649,0.666339
1478,488,0.151808,0.118217,60.562,0.698075
1054,488,0.151816,0.122437,38.5015,0.652249
3095,488,0.15182,0.128237,473.4853,0.757351
2746,488,0.151834,0.124886,131.9871,0.719223
6261,488,0.151888,0.121526,111.5876,0.734911
491,488,0.151893,0.122017,149.2609,0.729053
2020,488,0.151909,0.124227,68.8106,0.699669
881,488,0.15194,0.123756,142.5613,0.719283
472,488,0.151948,0.122136,110.0016,0.722159
1121,488,0.15198,0.117146,48.7415,0.722519
4093,488,0.151983,0.122795,103.1695,0.708744
504,488,0.151989,0.115207,53.4286,0.677106
2614,488,0.151994,0.125619,88.9193,0.648429
6256,488,0.151999,0.121614,97.2104,0.732908
6270,488,0.152007,0.122285,143.3359,0.734216
343,488,0.152024,0.123833,131.4401,0.720736
4610,488,0.152024,0.125886,97.2993,0.7114
3796,488,0.152032,0.121781,84.3791,0.669278
5824,488,0.152061,0.122641,108.5201,0.736358
6094,488,0.152085,0.121902,113.4974,0.746733
140,488,0.152124,0.127589,179.3938,0.716903
1344,488,0.152146,0.122984,126.7336,0.723311
1585,488,0.15215,0.123521,49.0798,0.680537
608,488,0.15216,0.124204,116.2027,0.726426
489,488,0.152173,0.122409,131.4327,0.724402
32138,488,0.152197,0.118152,45.4931,0.699917
3860,488,0.152199,0.124181,51.7322,0.65411
136,488,0.15222,0.123976,90.2321,0.720602
4383,488,0.152226,0.123659,63.2249,0.648224
4598,488,0.152248,0.116769,76.3799,0.681228
5801,488,0.152252,0.126912,84.5221,0.714933
4405,488,0.152263,0.123921,39.2155,0.653328
2298,488,0.152281,0.122796,170.0534,0.721708
4876,488,0.152284,0.116623,28.5853,0.51875
174,488,0.152317,0.124557,149.9588,0.723241
125,488,0.152355,0.124104,71.8217,0.70918
6122,488,0.152365,0.123802,192.5191,0.746704
32156,488,0.152381,0.124247,312.68,0.750008
889,488,0.152384,0.123399,78.35,0.722417
5499,488,0.15239,0.123713,185.8991,0.729663
5346,488,0.152393,0.121131,34.4393,0.664467
663,488,0.152402,0.126394,90.3756,0.677174
272,488,0.152459,0.12361,107.2577,0.721872
5227,488,0.152479,0.122017,74.111,0.728225
2519,488,0.152484,0.122119,34.4775,0.654609
1993,488,0.152524,0.124459,99.0001,0.706541
5065,488,0.152544,0.123572,87.0305,0.728074
1511,488,0.152551,0.125036,130.9128,0.730021
