Site,Samples,RMSE,MAE,MAPE (%),R2
6145,488,0.089174,0.059358,27.5063,0.914198
4902,488,0.089179,0.074884,21.1805,0.876246
1904,488,0.089181,0.069086,22.6625,0.873345
4150,488,0.089189,0.068067,20.5504,0.893859
1547,488,0.089191,0.068078,21.7658,0.885733
2363,488,0.089192,0.068204,23.7538,0.893125
4386,488,0.089199,0.071118,21.4943,0.871914
3721,488,0.089212,0.068968,20.7333,0.898394
6255,488,0.089215,0.069891,22.8755,0.909354
5013,488,0.089217,0.068914,22.1872,0.904282
1901,488,0.089224,0.066031,21.3498,0.880966
2012,488,0.08923,0.067127,20.0901,0.910021
107,488,0.089242,0.067829,20.2825,0.902363
966,488,0.089247,0.06549,21.9518,0.887462
1512,488,0.089248,0.071002,19.8778,0.889027
1166,488,0.089253,0.06874,20.9103,0.885273
32101,488,0.089253,0.065545,27.155,0.826329
5208,488,0.089254,0.067167,22.0041,0.911185
1200,488,0.089275,0.066392,20.7772,0.911985
915,488,0.089276,0.068408,20.7026,0.90707
6207,488,0.089278,0.063599,22.2123,0.894765
4114,488,0.089278,0.068698,22.3324,0.911433
2285,488,0.08928,0.068922,22.5512,0.867351
2659,488,0.089281,0.06959,25.0282,0.889738
5429,488,0.089292,0.056653,27.8015,0.872799
1181,488,0.089312,0.069731,23.5536,0.889762
608,488,0.089313,0.066361,20.8607,0.905745
4905,488,0.089316,0.066081,26.2138,0.84651
881,488,0.08932,0.067367,22.8239,0.902988
2437,488,0.089338,0.071234,21.4638,0.89704
5824,488,0.08934,0.065221,21.1624,0.908993
3188,488,0.089352,0.067044,22.1469,0.835136
2784,488,0.089368,0.062942,28.5488,0.889986
3335,488,0.089372,0.060766,29.3274,0.891505
5443,488,0.089374,0.068109,20.756,0.875825
6647,488,0.089375,0.05956,34.2754,0.834379
5167,488,0.089385,0.067689,24.1554,0.899895
2507,488,0.089385,0.071866,20.982,0.894738
4952,488,0.089387,0.070955,23.9754,0.880225
4142,488,0.089406,0.059931,23.1936,0.850998
3189,488,0.08941,0.0697,19.8298,0.896913
3529,488,0.089412,0.067125,25.1994,0.873165
4240,488,0.08942,0.070831,26.6123,0.89799
888,488,0.08942,0.069705,20.5733,0.906609
4838,488,0.089423,0.066942,23.3781,0.899105
2082,488,0.089425,0.06956,22.4079,0.899237
6811,488,0.089428,0.062172,41.7137,0.923022
3604,488,0.089428,0.073525,21.2777,0.853692
5463,488,0.089436,0.067559,21.9402,0.894611
4757,488,0.08944,0.068742,19.6765,0.897513
3664,488,0.089445,0.061324,30.0464,0.907986
3700,488,0.089455,0.068603,19.9147,0.916275
3446,488,0.089459,0.066527,25.3416,0.873574
4499,488,0.089461,0.071425,23.8272,0.876752
607,488,0.089462,0.065972,23.7194,0.899416
2618,488,0.089469,0.069361,24.1462,0.902229
6223,488,0.089473,0.062971,25.5856,0.909071
5940,488,0.089485,0.055444,37.7546,0.76578
2787,488,0.089489,0.070923,21.3379,0.900301
5461,488,0.089498,0.071745,21.7056,0.893256
180,488,0.0895,0.0675,20.0763,0.908277
1993,488,0.089503,0.069525,20.935,0.898947
2432,488,0.089521,0.071436,21.2939,0.898092
690,488,0.089528,0.066416,21.6542,0.87811
2426,488,0.089533,0.070577,21.5427,0.891774
5875,488,0.089533,0.066949,23.5167,0.911909
145,488,0.089534,0.067454,21.2196,0.91465
2705,488,0.089546,0.071581,21.2506,0.872827
4446,488,0.089551,0.070448,20.9014,0.887867
3718,488,0.089564,0.062789,31.8708,0.895663
5376,488,0.089568,0.065011,25.1474,0.888727
5015,488,0.08957,0.071032,22.2806,0.902443
6697,488,0.089574,0.065344,23.8519,0.890132
1860,488,0.089584,0.066173,21.0282,0.867414
2124,488,0.089584,0.060624,30.7607,0.750347
4451,488,0.089585,0.068783,25.5436,0.87966
4547,488,0.089586,0.059384,30.6327,0.825416
4521,488,0.089597,0.073354,20.2192,0.873148
1331,488,0.089603,0.070125,35.2721,0.888232
2536,488,0.089605,0.061765,30.2517,0.892044
1229,488,0.089607,0.069325,21.6322,0.889568
3019,488,0.089617,0.068194,25.6945,0.900522
313,488,0.089622,0.06745,20.7959,0.907401
4137,488,0.089623,0.068539,23.7355,0.896249
864,488,0.089624,0.069791,21.3806,0.908341
5416,488,0.089632,0.066242,27.9957,0.893146
3018,488,0.089634,0.066894,37.7532,0.900396
6287,488,0.089646,0.062188,24.2047,0.899876
4188,488,0.08965,0.066134,21.8615,0.904639
720,488,0.089654,0.065311,23.067,0.899513
3971,488,0.089664,0.065037,22.7033,0.89529
2998,488,0.089688,0.068138,24.1564,0.895094
4483,488,0.089694,0.071959,23.3948,0.879468
6069,488,0.089694,0.065957,24.9615,0.893544
131,488,0.089694,0.069815,20.8062,0.906462
2518,488,0.089697,0.071149,22.8592,0.888143
6265,488,0.089698,0.067689,21.6128,0.895487
4365,488,0.089701,0.070721,20.7721,0.863205
3791,488,0.089706,0.070643,20.4191,0.879004
4962,488,0.089713,0.072014,20.2679,0.895887
2431,488,0.089728,0.072634,21.0975,0.898841
752,488,0.08973,0.067105,26.4456,0.874253
3532,488,0.089733,0.07051,20.4723,0.867416
2041,488,0.089744,0.067607,22.6485,0.895415
467,488,0.089751,0.066633,23.2096,0.9026
530,488,0.089755,0.069242,21.0346,0.904427
5911,488,0.089768,0.064648,22.208,0.91203
3295,488,0.089773,0.065979,20.7001,0.884828
1312,488,0.089775,0.065562,33.7712,0.913492
2194,488,0.089778,0.072812,41.4488,0.888332
32117,488,0.089779,0.067296,20.375,0.907271
665,488,0.089781,0.065262,30.6369,0.90788
32131,488,0.089782,0.068742,23.1312,0.904355
3987,488,0.089798,0.072385,21.7491,0.871505
2766,488,0.089802,0.073458,22.1229,0.882822
3035,488,0.089814,0.051386,161.0642,0.66441
1209,488,0.089817,0.067719,24.1051,0.907944
5266,488,0.089817,0.064704,28.4543,0.901038
2227,488,0.089821,0.071756,21.1625,0.880865
5021,488,0.089823,0.06974,22.1897,0.905604
4614,488,0.089827,0.067346,22.917,0.905964
4109,488,0.089832,0.068348,25.2197,0.836316
1966,488,0.089843,0.073118,21.1738,0.85422
3730,488,0.089845,0.072624,21.1676,0.87016
3280,488,0.089847,0.071142,20.0788,0.892839
4116,488,0.089847,0.070089,20.4792,0.897274
4177,488,0.089853,0.065249,23.2887,0.903269
1123,488,0.089857,0.066948,21.406,0.908889
1330,488,0.089884,0.068653,20.9298,0.85533
326,488,0.089885,0.06766,22.1709,0.916131
5436,488,0.089886,0.0487,35.3298,0.68172
3183,488,0.089915,0.065531,21.9792,0.907672
284,488,0.089943,0.067545,22.2705,0.908308
2247,488,0.089945,0.066983,24.4651,0.89652
2980,488,0.08995,0.063806,26.0592,0.89949
725,488,0.089954,0.071003,20.4608,0.90911
2782,488,0.089954,0.072214,21.3495,0.871421
3527,488,0.089958,0.068838,20.9163,0.904122
1119,488,0.089958,0.067735,22.9358,0.901377
4454,488,0.089962,0.071512,20.0456,0.876551
5459,488,0.089962,0.07325,21.9655,0.873912
2098,488,0.089969,0.071474,20.8987,0.898549
1100,488,0.089971,0.069938,20.6249,0.906386
4306,488,0.09,0.070501,22.0738,0.883287
430,488,0.09,0.066706,31.8752,0.904628
5284,488,0.090021,0.072678,21.2767,0.869616
2209,488,0.090021,0.066947,19.6392,0.89576
329,488,0.09003,0.066126,28.6978,0.904507
6197,488,0.090043,0.06279,28.9556,0.903131
6325,488,0.090051,0.060819,22.5698,0.905596
32154,488,0.090061,0.06925,20.9175,0.901999
5334,488,0.09007,0.063514,23.9468,0.895071
2768,488,0.090072,0.070229,21.0784,0.900174
3211,488,0.090076,0.060034,27.451,0.858585
3236,488,0.090078,0.070867,23.2402,0.904878
2775,488,0.090086,0.066621,23.1751,0.88501
4816,488,0.090097,0.071734,22.3556,0.877507
3513,488,0.090119,0.073735,21.7705,0.875666
4281,488,0.090126,0.067345,21.0474,0.89379
4502,488,0.090138,0.066424,24.84,0.703166
1576,488,0.090143,0.071129,22.4328,0.817399
438,488,0.090161,0.069742,23.8242,0.893182
4718,488,0.090166,0.062948,22.8091,0.888545
668,488,0.09017,0.070844,22.4945,0.893206
3118,488,0.090175,0.068645,20.7979,0.889895
3005,488,0.090178,0.069549,20.3299,0.884004
3092,488,0.090182,0.05861,39.3213,0.883424
6270,488,0.090199,0.064236,23.942,0.906416
2941,488,0.090239,0.074256,21.4197,0.877927
1532,488,0.09024,0.068516,23.7421,0.883602
2748,488,0.090265,0.065731,24.5045,0.894343
3928,488,0.090275,0.069449,19.2184,0.887779
704,488,0.090276,0.06732,20.9211,0.905983
4919,488,0.090277,0.069681,19.9766,0.893961
2137,488,0.09031,0.070076,21.7381,0.893603
3685,488,0.090314,0.068821,19.4775,0.900703
3148,488,0.090319,0.067689,22.6627,0.900554
5951,488,0.09032,0.06494,22.2763,0.895417
2324,488,0.09032,0.071554,21.3647,0.910057
3243,488,0.090326,0.07195,22.1436,0.882501
3145,488,0.090327,0.067508,37.6528,0.917388
32054,488,0.090331,0.069442,20.2105,0.883506
5087,488,0.090356,0.069124,21.4347,0.912878
5838,488,0.090358,0.062931,23.1895,0.899402
2501,488,0.090363,0.074432,20.3164,0.861084
3878,488,0.090392,0.066988,26.9226,0.886666
1965,488,0.090394,0.065897,21.8316,0.84858
863,488,0.090394,0.069108,20.9345,0.906775
294,488,0.090405,0.063176,24.8463,0.901887
4103,488,0.090411,0.065751,24.7843,0.904382
973,488,0.090412,0.065554,25.7267,0.890568
3818,488,0.090412,0.065034,26.2048,0.893622
3837,488,0.090417,0.067053,31.1743,0.919599
2410,488,0.09042,0.067308,38.8933,0.908092
2653,488,0.090422,0.066316,22.718,0.905554
4848,488,0.090426,0.074363,21.1772,0.857373
2623,488,0.09043,0.072711,21.6614,0.876024
3322,488,0.090436,0.068312,20.5057,0.909746
4042,488,0.090455,0.073132,20.7749,0.86893
849,488,0.090459,0.072363,21.0718,0.896611
1578,488,0.090469,0.071747,19.8526,0.890679
4863,488,0.090476,0.068161,23.6171,0.912216
6034,488,0.090481,0.063305,26.103,0.913101
1941,488,0.090484,0.072401,26.8227,0.828543
1571,488,0.090491,0.064509,24.152,0.826872
1485,488,0.090493,0.069698,22.0433,0.879927
32188,488,0.090494,0.066401,21.667,0.892536
4534,488,0.090502,0.069006,20.6791,0.848642
4766,488,0.090519,0.070234,20.148,0.899053
1732,488,0.090543,0.071141,21.5388,0.898319
5200,488,0.09055,0.062815,26.6501,0.91255
5374,488,0.090561,0.070189,22.2183,0.839611
1056,488,0.090578,0.070297,23.0485,0.872009
165,488,0.090583,0.071827,20.5105,0.884638
2420,488,0.090586,0.070393,22.1249,0.866686
2826,488,0.090604,0.069702,23.1372,0.883987
4897,488,0.090611,0.073954,21.4977,0.883903
113,488,0.090612,0.069613,20.8405,0.900598
4093,488,0.090619,0.068569,22.8621,0.896456
3370,488,0.090621,0.073389,21.0743,0.859403
285,488,0.090623,0.068747,22.4633,0.889783
548,488,0.090628,0.072208,20.9832,0.885836
1162,488,0.090631,0.070122,26.398,0.884151
5236,488,0.090653,0.071952,21.4707,0.892381
300,488,0.090659,0.068529,23.7797,0.904836
3542,488,0.090665,0.068377,26.596,0.887906
119,488,0.090672,0.072629,23.1356,0.891687
5162,488,0.090682,0.066558,24.6437,0.907641
2738,488,0.090687,0.06927,23.9325,0.885066
5853,488,0.09069,0.065939,23.5151,0.904667
670,488,0.090696,0.068763,21.4511,0.893893
2323,488,0.090704,0.07113,21.4025,0.90776
818,488,0.090704,0.064823,22.7161,0.878834
2345,488,0.090713,0.066807,23.1533,0.908463
2906,488,0.090725,0.075286,20.9566,0.832111
2916,488,0.090735,0.071081,21.0249,0.845363
2416,488,0.090739,0.075259,21.1282,0.872802
2817,488,0.090745,0.067865,26.4395,0.889839
821,488,0.090766,0.061186,23.236,0.892794
6249,488,0.090794,0.064204,24.8649,0.901352
3450,488,0.090796,0.072439,21.9828,0.879276
1344,488,0.090806,0.066213,21.0482,0.90144
2585,488,0.090808,0.065734,25.0886,0.88135
5053,488,0.090825,0.066786,22.5479,0.880856
1168,488,0.090845,0.072011,20.6946,0.892026
3590,488,0.090852,0.072212,23.5939,0.889506
1097,488,0.090854,0.069188,21.6225,0.90498
4728,488,0.090856,0.069443,23.4842,0.894812
790,488,0.090869,0.070051,21.7639,0.904311
3262,488,0.090883,0.073531,20.841,0.889985
727,488,0.090887,0.066119,29.4671,0.90129
4630,488,0.090928,0.074482,25.7826,0.81032
5051,488,0.090937,0.067956,24.3029,0.909111
6258,488,0.090937,0.071727,22.3452,0.909836
451,488,0.090945,0.069475,21.015,0.906087
5069,488,0.090949,0.070622,22.4522,0.906415
6200,488,0.090951,0.066963,22.0607,0.90372
6148,488,0.090964,0.05917,37.1996,0.918598
215,488,0.090964,0.069273,23.6729,0.902074
4584,488,0.090977,0.076736,20.7064,0.856896
5100,488,0.090979,0.067235,23.5957,0.908971
3147,488,0.090986,0.068549,22.7215,0.898289
4691,488,0.090997,0.067833,26.1202,0.904039
4640,488,0.091008,0.068128,20.9558,0.9111
1698,488,0.091012,0.072608,22.9521,0.901131
939,488,0.091037,0.069449,21.3594,0.902388
4949,488,0.091038,0.072718,23.4276,0.891412
3731,488,0.091064,0.072914,21.1658,0.85473
529,488,0.091071,0.075068,21.646,0.879388
1457,488,0.091084,0.066735,23.5938,0.909697
2979,488,0.091087,0.067923,23.4934,0.896573
3848,488,0.091092,0.066492,25.4756,0.90499
142,488,0.091092,0.068341,20.8614,0.906661
2579,488,0.091093,0.071769,27.1689,0.888651
212,488,0.091094,0.072345,22.8273,0.890474
4329,488,0.091107,0.06921,21.3146,0.881416
4164,488,0.09111,0.069687,21.4225,0.904677
2691,488,0.091112,0.065375,24.0812,0.874394
4414,488,0.091119,0.071598,20.4556,0.851314
4690,488,0.091128,0.070182,24.3779,0.868031
1722,488,0.09114,0.062612,23.5247,0.857249
2166,488,0.091157,0.07182,25.5483,0.893232
2301,488,0.091169,0.075941,20.1165,0.86725
5229,488,0.09117,0.057388,39.4886,0.796029
1564,488,0.091178,0.07047,28.081,0.874799
712,488,0.091179,0.071233,20.1955,0.910169
602,488,0.091185,0.072261,21.8676,0.896958
3410,488,0.091197,0.069577,32.4525,0.776679
5257,488,0.091199,0.071457,21.3004,0.885861
897,488,0.091202,0.067321,25.2905,0.899083
32134,488,0.091217,0.065489,26.7465,0.879178
4763,488,0.091218,0.072117,21.0425,0.876593
2202,488,0.091219,0.058392,38.8845,0.786408
4015,488,0.091224,0.071947,21.0373,0.879488
3850,488,0.091225,0.0662,26.2885,0.890381
4695,488,0.091229,0.070766,21.1357,0.884491
1066,488,0.091239,0.070664,21.4056,0.870465
265,488,0.091249,0.073778,20.8606,0.894512
5819,488,0.09125,0.069102,21.5784,0.911915
4190,488,0.091273,0.067231,24.1783,0.905222
2829,488,0.091277,0.071524,21.6916,0.910604
138,488,0.091281,0.069243,20.2228,0.909093
2825,488,0.091286,0.072353,21.7001,0.888425
1191,488,0.09129,0.065242,25.816,0.848532
204,488,0.091306,0.069914,20.7406,0.900459
1928,488,0.091315,0.071211,23.0583,0.855859
1545,488,0.091317,0.071714,22.0429,0.899939
5123,488,0.091317,0.063572,24.2553,0.912957
1830,488,0.091324,0.074109,22.3903,0.892215
335,488,0.091327,0.070286,22.2664,0.906751
199,488,0.091328,0.072725,21.1962,0.895123
2584,488,0.091344,0.071358,21.0197,0.898838
2509,488,0.091344,0.071849,25.1951,0.876457
2427,488,0.091351,0.073178,22.0498,0.885211
3706,488,0.091356,0.074194,20.8354,0.898661
3487,488,0.091357,0.072465,21.9206,0.894
208,488,0.091359,0.069945,20.9933,0.908016
793,488,0.091368,0.068779,20.6514,0.897759
1577,488,0.091376,0.056477,34.6768,0.836422
181,488,0.091377,0.071214,20.3603,0.905479
4398,488,0.09138,0.067747,24.4878,0.881666
3333,488,0.091395,0.072834,21.4571,0.884902
4721,488,0.091398,0.07229,22.1442,0.885716
2911,488,0.091399,0.066802,37.9847,0.584436
4085,488,0.091399,0.068336,22.2734,0.890355
3502,488,0.091408,0.070694,24.3941,0.90503
1501,488,0.091412,0.073565,21.7327,0.847381
4864,488,0.091412,0.067169,22.6052,0.917413
3034,488,0.091417,0.060427,29.0091,0.879091
214,488,0.091422,0.064551,47.0355,0.825972
474,488,0.091428,0.069956,20.7071,0.901628
4504,488,0.091444,0.072649,20.6656,0.858243
663,488,0.091456,0.072753,21.2903,0.883746
2798,488,0.091471,0.072426,20.3703,0.906277
4343,488,0.091479,0.054419,42.167,0.667848
1952,488,0.091481,0.068266,21.6927,0.909011
3632,488,0.091481,0.068274,22.2619,0.910305
5912,488,0.091489,0.067481,22.0174,0.904839
5877,488,0.091504,0.06537,22.7524,0.916848
2662,488,0.091505,0.0675,23.2876,0.891858
493,488,0.091506,0.069449,23.6102,0.851861
5884,488,0.09152,0.069041,21.9335,0.899835
5937,488,0.091524,0.062375,28.4919,0.910183
2208,488,0.091531,0.072932,19.4273,0.901963
5192,488,0.091546,0.068005,22.3683,0.904804
5048,488,0.091553,0.06456,31.5016,0.91354
304,488,0.091597,0.06585,27.2347,0.904476
5161,488,0.091598,0.061019,27.0798,0.874578
2340,488,0.091602,0.07141,20.6469,0.906125
3086,488,0.091603,0.071575,20.2043,0.855774
1872,488,0.091606,0.063811,24.8706,0.901632
1118,488,0.091615,0.070321,22.8552,0.893711
3682,488,0.09162,0.068498,20.1112,0.906154
5017,488,0.091628,0.07216,23.0024,0.884077
2993,488,0.091633,0.072722,21.6471,0.863753
5141,488,0.091639,0.06955,21.863,0.903303
1313,488,0.091641,0.069133,21.2188,0.881623
153,488,0.091645,0.07078,22.6694,0.903465
5320,488,0.091647,0.073463,21.1914,0.84225
6337,488,0.091663,0.067926,23.1073,0.899248
6090,488,0.091668,0.064508,21.2913,0.882647
2991,488,0.091695,0.071328,26.441,0.886376
4865,488,0.091718,0.066137,28.8746,0.903955
3204,488,0.091719,0.070117,21.6029,0.915042
4186,488,0.091731,0.067248,23.0001,0.907705
3592,488,0.091758,0.071359,22.3397,0.896934
5117,488,0.091758,0.072182,21.998,0.867555
6634,488,0.091759,0.063269,25.584,0.903714
6146,488,0.091759,0.063174,24.1575,0.882309
5086,488,0.09176,0.069277,21.9402,0.905294
6665,488,0.09176,0.064233,27.64,0.90284
2857,488,0.091764,0.076077,20.6409,0.744335
629,488,0.091768,0.070803,21.0827,0.905399
32020,488,0.091772,0.071152,23.306,0.901211
619,488,0.091777,0.067043,22.925,0.836795
703,488,0.091779,0.067886,20.4816,0.894682
2337,488,0.091793,0.073846,21.691,0.900079
4710,488,0.091796,0.070035,20.2288,0.902054
947,488,0.091798,0.068871,23.0375,0.877604
3292,488,0.091805,0.067365,26.4012,0.889753
4258,488,0.091826,0.072297,20.8669,0.894653
4417,488,0.09183,0.070374,20.3234,0.886512
1418,488,0.091835,0.070227,31.9325,0.883054
2042,488,0.091839,0.067809,21.6596,0.85272
5202,488,0.091842,0.073313,22.4282,0.890641
3088,488,0.091844,0.077918,21.3842,0.865391
825,488,0.091851,0.068576,20.7243,0.909299
616,488,0.09187,0.069247,22.701,0.890434
4113,488,0.091876,0.067187,21.6854,0.877068
3775,488,0.091878,0.068553,22.6984,0.881276
1426,488,0.091881,0.073343,21.4181,0.88644
3656,488,0.091883,0.069887,20.9023,0.907263
295,488,0.09189,0.070734,20.5431,0.905763
1369,488,0.091918,0.067201,24.684,0.873576
2241,488,0.091919,0.070762,21.3513,0.89111
3562,488,0.09192,0.070325,20.4002,0.901219
4948,488,0.091923,0.072105,21.5751,0.88623
1863,488,0.091924,0.073772,22.9867,0.892315
32010,488,0.091928,0.061238,53.9563,0.821033
594,488,0.091948,0.071924,20.2868,0.900479
3909,488,0.091967,0.069763,24.1046,0.901037
5439,488,0.091976,0.070353,26.3861,0.824834
133,488,0.091984,0.070569,20.1156,0.906255
2714,488,0.091998,0.078308,21.5298,0.873823
1740,488,0.092,0.071945,22.57,0.891607
4841,488,0.092037,0.071581,25.12,0.876898
3703,488,0.092041,0.071598,20.9887,0.912195
2350,488,0.092047,0.069846,21.6098,0.909709
4781,488,0.092062,0.07433,21.054,0.880517
3755,488,0.092067,0.074634,26.2184,0.794865
4043,488,0.092068,0.076045,30.0256,0.885018
567,488,0.092073,0.07002,22.8945,0.895293
6257,488,0.09209,0.06872,21.4465,0.907974
4204,488,0.092106,0.070683,22.6662,0.885775
4075,488,0.09211,0.068306,21.1335,0.87912
2508,488,0.092121,0.072797,26.1831,0.886867
5300,488,0.092127,0.068228,22.4465,0.907051
4283,488,0.092131,0.0739,20.9303,0.882067
387,488,0.092135,0.065601,22.4389,0.90441
4490,488,0.092139,0.072535,22.0331,0.874621
4666,488,0.092141,0.070544,20.7263,0.865084
3149,488,0.092144,0.07029,24.7857,0.900959
4821,488,0.092148,0.075108,20.4769,0.876708
3250,488,0.092157,0.070087,21.5354,0.902892
781,488,0.09216,0.070705,21.2675,0.89624
3895,488,0.092165,0.0618,46.0986,0.717048
4562,488,0.092166,0.07675,19.9407,0.826699
3711,488,0.092167,0.067971,20.079,0.902394
2298,488,0.092174,0.0684,41.6917,0.898041
3518,488,0.092179,0.070253,25.6804,0.710085
5194,488,0.092185,0.067932,24.792,0.900385
32016,488,0.092186,0.068859,23.6702,0.884579
157,488,0.092199,0.070668,20.2335,0.909638
1234,488,0.092207,0.065516,34.9998,0.882769
6035,488,0.092209,0.064293,25.1009,0.905913
1585,488,0.09223,0.073754,20.6231,0.882613
2620,488,0.092232,0.060384,25.3196,0.833681
5127,488,0.092232,0.065312,31.1387,0.864277
4946,488,0.092236,0.06674,23.3407,0.902985
3217,488,0.092255,0.073948,29.4965,0.884423
4140,488,0.09226,0.073918,23.6415,0.872339
3081,488,0.092261,0.072801,21.7053,0.870103
2107,488,0.092266,0.071867,21.219,0.874472
746,488,0.092267,0.070575,22.0776,0.910847
2875,488,0.092276,0.07044,26.2562,0.775362
1697,488,0.092285,0.073826,22.6805,0.896859
5025,488,0.092287,0.056953,55.2334,0.696894
400,488,0.092292,0.071531,22.5578,0.888344
692,488,0.092292,0.065991,27.0457,0.891272
5214,488,0.092302,0.06735,20.6892,0.886111
1970,488,0.092338,0.070414,21.9223,0.876239
700,488,0.09234,0.07365,20.3623,0.906663
1094,488,0.092341,0.071628,21.8983,0.902466
2308,488,0.092345,0.07139,20.1598,0.867449
664,488,0.092346,0.066897,30.0485,0.891674
1093,488,0.092359,0.071589,21.1409,0.903218
3507,488,0.092371,0.068492,20.5638,0.901401
1871,488,0.092373,0.067514,26.8341,0.863293
2325,488,0.092376,0.070636,20.9321,0.911741
4928,488,0.092381,0.072906,20.6594,0.862714
3125,488,0.092396,0.071633,20.3683,0.906162
3216,488,0.092401,0.06388,24.1676,0.863937
1002,488,0.092418,0.073379,21.156,0.88855
1780,488,0.092428,0.074218,20.8113,0.864914
2085,488,0.092433,0.068475,22.7752,0.851645
4273,488,0.092444,0.073011,21.9352,0.90394
5254,488,0.092447,0.072299,20.7185,0.898251
3452,488,0.092462,0.073404,20.5843,0.874374
1121,488,0.092462,0.073289,23.9148,0.897295
505,488,0.092462,0.074108,21.2736,0.885302
4178,488,0.092465,0.068717,20.799,0.900123
5005,488,0.092467,0.07237,22.4679,0.880424
3066,488,0.092471,0.072818,23.1478,0.907319
754,488,0.09248,0.066208,25.17,0.892113
767,488,0.092482,0.069986,21.8998,0.900689
4894,488,0.092493,0.067278,28.3501,0.840637
1017,488,0.092528,0.064584,23.1848,0.885597
5237,488,0.092531,0.073807,20.7878,0.882627
861,488,0.092544,0.069716,21.0978,0.905583
4635,488,0.092563,0.069663,22.6304,0.909401
713,488,0.092571,0.069209,26.1026,0.900155
391,488,0.09258,0.072237,21.2859,0.902444
5077,488,0.092589,0.06953,24.1368,0.888765
32002,488,0.092595,0.071211,20.7338,0.901754
5832,488,0.092599,0.062984,24.3928,0.882155
1951,488,0.092611,0.07259,23.2461,0.893609
3310,488,0.092614,0.069845,20.5383,0.89156
3810,488,0.09262,0.069361,34.89,0.832282
3222,488,0.092625,0.075535,21.3587,0.88427
5004,488,0.092628,0.073467,23.2264,0.880245
2007,488,0.092639,0.074191,20.7285,0.883168
587,488,0.092668,0.069877,21.0074,0.90581
3025,488,0.092671,0.071191,22.1597,0.90332
3553,488,0.092688,0.072703,20.0092,0.904644
134,488,0.092689,0.070759,20.2317,0.901294
32072,488,0.092706,0.065291,23.8926,0.864939
715,488,0.092748,0.071005,22.0875,0.907461
32125,488,0.092748,0.077819,21.5459,0.863298
158,488,0.092759,0.072797,21.5354,0.908886
906,488,0.092762,0.071219,22.0934,0.905552
4789,488,0.092772,0.073319,21.1429,0.886491
5466,488,0.092783,0.059688,26.6598,0.889731
3001,488,0.092798,0.076267,20.9358,0.878079
1887,488,0.092799,0.065706,23.0898,0.871144
974,488,0.092805,0.076279,22.9428,0.876076
4111,488,0.09284,0.072582,22.8603,0.89504
2616,488,0.09284,0.075484,21.7093,0.900476
3448,488,0.092842,0.069767,26.5357,0.876976
4496,488,0.092845,0.059888,34.4903,0.818104
4603,488,0.092846,0.069336,35.8932,0.555675
1158,488,0.092869,0.055522,45.3704,0.859894
2778,488,0.092878,0.068456,22.4822,0.890384
2360,488,0.092883,0.069111,21.512,0.836584
1431,488,0.092891,0.072541,21.2639,0.866033
1765,488,0.092899,0.070296,21.7494,0.881865
32019,488,0.092911,0.07125,22.6104,0.837008
2788,488,0.092912,0.075739,22.4635,0.86533
2204,488,0.092915,0.071554,19.927,0.896438
3130,488,0.092919,0.073409,19.7618,0.903699
3698,488,0.092934,0.070953,20.1348,0.90808
718,488,0.092955,0.072621,20.735,0.899079
3291,488,0.092959,0.072826,29.95,0.886045
5430,488,0.092964,0.062991,25.9918,0.88691
5903,488,0.092965,0.067089,21.4992,0.912675
4357,488,0.092971,0.069097,21.9932,0.863304
1847,488,0.092975,0.073354,20.4669,0.890918
5076,488,0.092989,0.072886,25.1921,0.9032
4405,488,0.092992,0.077227,20.6921,0.870692
2581,488,0.092993,0.069151,24.0458,0.873102
5213,488,0.092993,0.056731,26.7459,0.823548
3214,488,0.092996,0.072705,21.6934,0.887062
4736,488,0.093,0.075492,21.3218,0.891064
203,488,0.093005,0.073063,24.7297,0.903179
6273,488,0.093009,0.063589,25.2314,0.893975
394,488,0.093021,0.070015,20.9188,0.899736
4214,488,0.093023,0.077211,20.9597,0.858128
1723,488,0.093025,0.066375,24.7676,0.796354
5494,488,0.093039,0.062696,25.5704,0.896186
2430,488,0.093043,0.074387,20.9321,0.898122
5371,488,0.093048,0.069946,20.8785,0.903756
3684,488,0.093063,0.070313,19.8721,0.902871
3341,488,0.093069,0.071985,23.0481,0.842401
2690,488,0.093087,0.072672,21.861,0.878392
4866,488,0.093088,0.069966,25.335,0.916242
1138,488,0.093104,0.070936,20.6579,0.890973
6407,488,0.09311,0.067131,27.8757,0.695818
3137,488,0.09311,0.073717,20.2674,0.898141
4171,488,0.093113,0.06872,37.3771,0.886849
3038,488,0.093115,0.065469,45.6513,0.869731
2497,488,0.093119,0.068195,26.6475,0.887803
2812,488,0.093124,0.077181,23.5,0.881557
4892,488,0.093131,0.070794,21.8939,0.86651
3261,488,0.09314,0.074222,20.9355,0.892526
3591,488,0.093144,0.072369,22.2703,0.891018
3943,488,0.093146,0.072317,20.5183,0.901621
1068,488,0.093151,0.071524,22.2555,0.880022
693,488,0.093163,0.070545,22.3904,0.874151
2321,488,0.093165,0.072418,25.1873,0.905808
2591,488,0.093172,0.071599,20.886,0.861301
3506,488,0.093193,0.074375,21.4433,0.90062
4059,488,0.093197,0.069382,24.5392,0.910178
2865,488,0.093207,0.07198,23.6135,0.909007
1956,488,0.09321,0.072181,23.0197,0.853048
261,488,0.093221,0.072986,20.9367,0.897931
1699,488,0.093223,0.073783,22.9628,0.90098
