Site,Samples,RMSE,MAE,MAPE (%),R2
6812,488,0.122508,0.102801,208.4383,0.812507
600,488,0.122513,0.10314,219.3783,0.820081
2992,488,0.122516,0.102641,45.9897,0.77665
2295,488,0.122516,0.105847,234.3157,0.801367
5854,488,0.12252,0.106945,163.7781,0.823418
3239,488,0.122527,0.104121,132.7277,0.813341
238,488,0.12254,0.103256,220.8885,0.810665
1579,488,0.122575,0.106836,91.2321,0.800799
5053,488,0.122582,0.103487,132.9449,0.782974
6075,488,0.122592,0.105891,181.3391,0.808818
3577,488,0.122593,0.099787,79.6827,0.798067
4702,488,0.122608,0.102343,87.006,0.813138
2883,488,0.122639,0.099162,37.5955,0.781806
5354,488,0.122644,0.103964,311.0229,0.791138
4662,488,0.122655,0.102659,112.5217,0.760794
2812,488,0.122658,0.099365,46.7188,0.794516
5169,488,0.122667,0.103651,74.121,0.787291
2334,488,0.122678,0.104789,102.499,0.812223
3450,488,0.12268,0.10571,122.767,0.779603
2432,488,0.122685,0.103283,70.2434,0.8086
777,488,0.122698,0.104298,108.5757,0.819276
4841,488,0.122711,0.104307,148.8992,0.781173
2536,488,0.122721,0.101562,216.0526,0.797505
3019,488,0.122728,0.104125,203.0708,0.813433
3482,488,0.122729,0.105541,176.3091,0.802071
3896,488,0.122746,0.106197,181.184,0.817283
432,488,0.122747,0.106709,161.7424,0.809616
850,488,0.12275,0.103977,254.0295,0.81578
3092,488,0.122757,0.10597,473.1327,0.783994
4320,488,0.122761,0.102832,143.9077,0.787185
4940,488,0.122761,0.104746,111.9879,0.81057
201,488,0.122766,0.103808,132.4259,0.812946
240,488,0.122771,0.105726,382.6418,0.819129
5221,488,0.122793,0.102712,199.8408,0.806437
2082,488,0.122795,0.104579,103.4345,0.810004
5214,488,0.122798,0.102439,128.6095,0.798423
3023,488,0.1228,0.10399,225.2937,0.823393
4512,488,0.122801,0.098083,36.7631,0.60766
4281,488,0.122807,0.104026,115.8716,0.802798
6025,488,0.122808,0.102476,259.2848,0.811565
527,488,0.122808,0.104361,144.2784,0.80717
666,488,0.122828,0.099462,132.7272,0.788722
2864,488,0.122832,0.105098,180.4953,0.808245
5430,488,0.122839,0.102468,118.992,0.802544
516,488,0.122848,0.107189,156.3398,0.817087
5068,488,0.122856,0.103721,114.6449,0.797194
5871,488,0.122862,0.103112,131.2157,0.670104
6443,488,0.12287,0.10221,101.2516,0.811207
4150,488,0.12287,0.105685,117.6489,0.79856
4919,488,0.122889,0.103849,129.5407,0.80351
4948,488,0.122891,0.103411,77.9189,0.796663
5461,488,0.122897,0.103229,58.9157,0.79872
6265,488,0.122899,0.102671,87.0785,0.803797
3333,488,0.1229,0.104083,62.7794,0.791873
5277,488,0.12291,0.101532,216.462,0.765537
729,488,0.122911,0.103992,94.433,0.811559
2122,488,0.122931,0.104215,28.6845,0.735621
900,488,0.122942,0.104113,133.6271,0.811938
4956,488,0.122948,0.091453,45.503,0.729763
3148,488,0.12299,0.101562,109.449,0.815594
2007,488,0.12299,0.104212,64.3867,0.794071
355,488,0.122994,0.102819,196.3885,0.813943
574,488,0.123003,0.107068,120.797,0.813208
1379,488,0.123014,0.104696,52.5095,0.769169
2814,488,0.123014,0.10407,52.3225,0.803766
2020,488,0.123014,0.106092,90.806,0.803057
2772,488,0.123017,0.105123,226.5642,0.803492
351,488,0.123024,0.108051,254.0342,0.808281
2710,488,0.123025,0.107483,288.849,0.819488
5867,488,0.123027,0.106677,303.1987,0.80273
3147,488,0.123065,0.100793,91.4978,0.813924
3258,488,0.123081,0.10679,127.0298,0.817268
5915,488,0.123093,0.105796,247.9747,0.817151
1054,488,0.123098,0.10351,44.9842,0.771368
6235,488,0.1231,0.103541,216.9988,0.807361
5027,488,0.123121,0.102933,254.8154,0.797835
2224,488,0.12313,0.10466,189.7408,0.813303
4655,488,0.123156,0.106051,216.4572,0.814474
1846,488,0.123175,0.107922,141.4565,0.797086
4101,488,0.1232,0.105391,233.6121,0.815113
4644,488,0.123209,0.104475,148.6691,0.81199
4294,488,0.123223,0.10518,219.8357,0.820933
948,488,0.123226,0.103784,41.1878,0.682898
438,488,0.123234,0.104737,179.1634,0.800443
5179,488,0.123247,0.102563,118.339,0.815955
3018,488,0.123266,0.104235,358.1173,0.811624
4350,488,0.123275,0.106251,133.6281,0.795107
285,488,0.123284,0.104076,150.047,0.796018
4526,488,0.123289,0.104108,35.0633,0.751203
3443,488,0.123296,0.105685,123.0102,0.794118
3292,488,0.123312,0.105037,194.7405,0.801098
2116,488,0.12332,0.101925,45.3573,0.759051
5951,488,0.123345,0.103181,141.4018,0.804956
5659,488,0.123352,0.107267,225.6742,0.822964
4524,488,0.123359,0.102216,30.8281,0.745447
4015,488,0.123365,0.106128,97.2489,0.77961
5077,488,0.123383,0.10275,97.337,0.802467
3710,488,0.123395,0.106552,117.6615,0.811056
1585,488,0.123401,0.10505,60.4077,0.789858
3704,488,0.123402,0.107051,145.5355,0.811028
4405,488,0.123402,0.10535,45.9297,0.772294
3818,488,0.123428,0.104271,280.7447,0.801746
5005,488,0.123431,0.105744,103.9609,0.786933
4283,488,0.123451,0.105859,66.6201,0.788255
4955,488,0.123456,0.099296,34.7053,0.775861
5167,488,0.123463,0.103894,156.0932,0.809015
1830,488,0.12348,0.10384,53.9718,0.802947
634,488,0.123481,0.106327,136.1211,0.815792
4695,488,0.123484,0.105192,91.5737,0.788374
3104,488,0.12349,0.104704,312.121,0.80874
4781,488,0.1235,0.10433,52.2112,0.784977
5022,488,0.123512,0.104183,178.375,0.812481
1551,488,0.123525,0.105181,35.9932,0.750956
3697,488,0.123526,0.105042,111.6883,0.803964
6830,488,0.123529,0.104788,399.3268,0.805187
32203,488,0.123537,0.107788,275.4552,0.810656
356,488,0.123541,0.106319,134.7398,0.811841
3088,488,0.12355,0.106971,37.7685,0.756409
3255,488,0.12355,0.105532,127.0664,0.816725
2177,488,0.123557,0.096955,118.5726,0.770891
2931,488,0.123579,0.096127,71.1724,0.734813
3971,488,0.123581,0.105444,191.3835,0.80109
1578,488,0.123583,0.105957,78.1918,0.796004
764,488,0.123585,0.107227,135.0915,0.816958
3238,488,0.123588,0.106788,134.4235,0.813226
1951,488,0.123613,0.103452,71.7442,0.810458
502,488,0.123617,0.10425,77.2297,0.769074
1121,488,0.123621,0.099501,61.752,0.816412
2469,488,0.123624,0.100711,57.8277,0.8046
4071,488,0.123627,0.106532,264.2642,0.813405
599,488,0.123628,0.105052,144.9231,0.812058
5346,488,0.123629,0.102006,39.7324,0.779176
6204,488,0.123636,0.102587,254.2419,0.816067
4299,488,0.123664,0.107088,275.7594,0.812273
616,488,0.123673,0.104123,146.2261,0.801447
5905,488,0.123688,0.104333,372.1798,0.800426
483,488,0.123692,0.105359,160.3607,0.819391
6620,488,0.1237,0.105244,383.3469,0.806465
4887,488,0.123701,0.099696,71.5184,0.77258
1327,488,0.123711,0.10345,57.8105,0.749636
6705,488,0.123719,0.106913,260.6359,0.809294
1512,488,0.123724,0.106589,63.9329,0.78673
1011,488,0.123725,0.106395,98.474,0.788374
5385,488,0.123744,0.10221,61.3574,0.791347
1550,488,0.12376,0.106758,322.3645,0.801907
4259,488,0.123763,0.102748,105.5476,0.786018
2685,488,0.123772,0.098399,67.6238,0.791819
2998,488,0.123783,0.104695,193.2722,0.800173
3001,488,0.123805,0.106331,57.2415,0.782992
6690,488,0.123806,0.108621,354.6963,0.818993
1112,488,0.123833,0.10086,154.2314,0.824914
5163,488,0.123835,0.105952,157.5318,0.804776
5361,488,0.123845,0.105881,177.6577,0.817215
4303,488,0.123856,0.107411,201.5309,0.814025
873,488,0.123864,0.106574,191.7257,0.811391
3368,488,0.123888,0.105677,30.1758,0.737138
505,488,0.123893,0.105346,65.1739,0.794067
6413,488,0.123895,0.104649,321.8857,0.813841
2991,488,0.123896,0.105429,144.3215,0.792559
4144,488,0.123898,0.105132,84.7197,0.754536
4044,488,0.1239,0.104726,59.4566,0.773265
4821,488,0.123906,0.10606,51.2283,0.777079
785,488,0.123924,0.105097,109.089,0.813358
3928,488,0.123934,0.107971,96.6323,0.788496
4332,488,0.12394,0.102471,164.8882,0.80236
328,488,0.123978,0.106496,172.9385,0.80851
3146,488,0.124004,0.105373,105.1033,0.814636
3142,488,0.124006,0.106721,225.8204,0.806023
1448,488,0.124016,0.103756,58.565,0.779098
2288,488,0.124023,0.10291,62.6925,0.787798
1828,488,0.124027,0.09895,81.1619,0.793177
4998,488,0.124027,0.106524,115.1283,0.808338
687,488,0.124029,0.106704,285.3045,0.812817
754,488,0.124036,0.102314,119.3428,0.805927
913,488,0.124043,0.107045,256.8138,0.817909
4412,488,0.124051,0.106029,154.9397,0.804666
6287,488,0.12406,0.102376,227.2188,0.80825
3850,488,0.124061,0.104009,192.4364,0.797267
3898,488,0.124071,0.10785,136.8617,0.807989
623,488,0.124079,0.106184,125.2454,0.810973
3017,488,0.124106,0.104632,88.8018,0.757779
881,488,0.124132,0.106571,210.4608,0.812634
891,488,0.124137,0.10688,258.1956,0.81333
4645,488,0.124141,0.105443,87.3937,0.803075
389,488,0.124175,0.107729,176.9374,0.820352
2750,488,0.124176,0.104373,86.6733,0.772958
1017,488,0.12419,0.104123,132.0861,0.793909
6809,488,0.124213,0.106519,303.9584,0.796975
5416,488,0.124217,0.106286,242.6693,0.794779
5348,488,0.124217,0.107328,455.6364,0.798828
4351,488,0.124229,0.104398,84.1961,0.779089
5863,488,0.12424,0.104014,126.9485,0.815921
4097,488,0.12424,0.106738,157.6905,0.796377
2508,488,0.124246,0.105988,162.0779,0.794206
2729,488,0.124281,0.102002,64.8035,0.747302
2783,488,0.124285,0.106848,141.7614,0.799015
6421,488,0.124295,0.106989,342.3586,0.814941
125,488,0.1243,0.106614,96.433,0.806424
3362,488,0.124315,0.107051,134.3069,0.803202
2748,488,0.12434,0.105425,202.5475,0.799517
1076,488,0.124352,0.102619,79.6745,0.77512
2331,488,0.124357,0.106341,114.8145,0.809201
1863,488,0.124361,0.104935,60.8444,0.80291
4928,488,0.124367,0.107218,69.6238,0.751188
1432,488,0.124378,0.102996,60.571,0.778836
5026,488,0.124379,0.105685,129.2835,0.814859
602,488,0.12438,0.104182,71.7609,0.80828
1240,488,0.12438,0.099516,64.2087,0.723075
3070,488,0.124394,0.104544,162.4891,0.802393
4297,488,0.124409,0.10634,137.3999,0.814611
6233,488,0.124415,0.106229,188.1619,0.81496
4980,488,0.124421,0.106224,88.5724,0.776443
4756,488,0.124434,0.105829,87.7173,0.775408
1861,488,0.124445,0.105394,82.4896,0.757236
1077,488,0.124446,0.10515,60.3307,0.793039
3217,488,0.124454,0.106772,186.2954,0.78967
6244,488,0.124459,0.104206,447.7586,0.408856
2714,488,0.124464,0.107587,39.9115,0.769054
6102,488,0.124465,0.108617,385.9147,0.811078
2354,488,0.124472,0.105761,97.8294,0.811057
821,488,0.124478,0.105562,261.6925,0.798368
4760,488,0.124487,0.104238,54.5962,0.742724
4010,488,0.124498,0.10642,59.1616,0.740206
976,488,0.124501,0.105881,61.5001,0.782735
32148,488,0.124527,0.104055,42.141,0.784336
4213,488,0.124531,0.105863,123.6153,0.775286
2431,488,0.124533,0.106088,71.8589,0.805143
2841,488,0.124541,0.106953,140.3451,0.805698
4728,488,0.124547,0.107108,163.8703,0.802337
1024,488,0.12456,0.107783,211.381,0.808718
4949,488,0.124589,0.10618,107.7886,0.796625
1561,488,0.124609,0.106755,103.1812,0.805702
1993,488,0.12461,0.106462,140.2664,0.804126
4870,488,0.124611,0.109301,290.2998,0.811926
2579,488,0.124613,0.106437,246.426,0.791625
6305,488,0.124637,0.105746,263.7619,0.817358
489,488,0.124647,0.106521,188.8977,0.815089
107,488,0.124672,0.105337,122.0232,0.809448
136,488,0.124674,0.106677,127.334,0.812575
1162,488,0.124686,0.108025,171.5063,0.780735
5838,488,0.124701,0.105342,220.567,0.808398
6231,488,0.124703,0.10659,210.3263,0.8129
5243,488,0.124719,0.097608,43.0984,0.804464
5864,488,0.124721,0.106876,130.255,0.812712
2662,488,0.124734,0.105109,142.9004,0.799055
3257,488,0.124744,0.107347,86.1184,0.807198
2862,488,0.124772,0.107127,206.1607,0.809617
343,488,0.124772,0.10729,186.8595,0.811883
4277,488,0.124776,0.106634,373.9583,0.810538
3297,488,0.124809,0.10779,163.9965,0.798497
1835,488,0.124814,0.10596,179.9409,0.815209
6099,488,0.124818,0.104026,136.0157,0.814239
4176,488,0.124822,0.108515,104.5268,0.810071
2241,488,0.124824,0.105396,86.4442,0.799195
6271,488,0.124827,0.109692,433.8846,0.812207
2437,488,0.124834,0.107253,112.4303,0.798971
601,488,0.124844,0.103728,111.7725,0.818579
5263,488,0.124869,0.101218,85.1988,0.799425
4118,488,0.124869,0.107009,110.3195,0.804969
6671,488,0.124875,0.104113,197.3855,0.799131
4383,488,0.124877,0.105495,80.3622,0.763268
5307,488,0.124882,0.106162,327.8788,0.806749
1988,488,0.124889,0.103409,101.3617,0.779073
5359,488,0.124892,0.107824,185.5742,0.813711
2565,488,0.124921,0.10908,146.3757,0.790675
5802,488,0.124939,0.106071,154.6541,0.812015
2041,488,0.124955,0.108179,161.0396,0.797245
2491,488,0.124985,0.10104,51.9947,0.817812
2209,488,0.124987,0.107244,121.7439,0.799058
152,488,0.124989,0.104837,238.9236,0.757911
4757,488,0.125001,0.106769,106.6912,0.799813
663,488,0.125017,0.108411,123.252,0.782767
3550,488,0.125023,0.10801,191.9311,0.798281
2651,488,0.125026,0.106912,188.6066,0.815063
5113,488,0.125027,0.102627,182.7297,0.786429
146,488,0.125027,0.107351,128.2331,0.815643
2247,488,0.125044,0.106606,185.5746,0.799998
575,488,0.125049,0.107905,204.7593,0.803954
2506,488,0.125054,0.094386,50.3294,0.713583
5655,488,0.125054,0.108572,168.7351,0.824537
4480,488,0.125061,0.106441,57.5273,0.745241
4171,488,0.125067,0.105865,191.9633,0.795862
5164,488,0.125072,0.105691,114.2032,0.811597
4140,488,0.125086,0.109266,134.3563,0.765336
3262,488,0.125087,0.10822,64.7795,0.79159
2095,488,0.125089,0.105222,425.022,0.5206
423,488,0.125121,0.107597,67.4726,0.761205
2932,488,0.125135,0.105846,64.1624,0.752954
1196,488,0.125142,0.106584,70.7329,0.807385
3959,488,0.125145,0.107544,255.564,0.80345
5237,488,0.12516,0.106137,63.0545,0.785255
2023,488,0.12517,0.106772,278.5294,0.815834
889,488,0.125177,0.106856,107.6658,0.81269
2757,488,0.125202,0.109279,190.3756,0.80342
727,488,0.125214,0.103994,128.4062,0.812646
2768,488,0.125219,0.106509,133.7486,0.807068
1400,488,0.12524,0.098588,53.7897,0.780702
731,488,0.125272,0.106682,108.1716,0.816749
199,488,0.125286,0.104855,68.9089,0.802633
4116,488,0.1253,0.107076,83.3168,0.800207
5305,488,0.125323,0.107373,310.1638,0.803466
174,488,0.125325,0.107749,218.1017,0.812639
3860,488,0.125333,0.105585,64.4488,0.765443
2825,488,0.125336,0.108519,128.3079,0.789666
5248,488,0.125355,0.107352,429.0839,0.785428
3739,488,0.125359,0.109634,156.4387,0.792376
3718,488,0.125362,0.108252,348.3854,0.795588
3224,488,0.125375,0.105917,36.7729,0.772091
3746,488,0.125378,0.109492,136.0078,0.792297
3590,488,0.125384,0.108538,124.447,0.789549
3280,488,0.125414,0.109491,88.5238,0.791201
1321,488,0.125423,0.107188,216.5216,0.804857
4775,488,0.12543,0.109123,194.5378,0.795773
3559,488,0.125431,0.110369,125.7371,0.807416
2507,488,0.125452,0.109509,116.5982,0.792654
472,488,0.125486,0.105446,155.9264,0.810507
6337,488,0.125489,0.104357,112.4504,0.81117
2867,488,0.125499,0.107437,152.2448,0.806075
2680,488,0.125503,0.105417,94.9788,0.770406
4771,488,0.125506,0.106125,49.7114,0.674371
4888,488,0.125507,0.104122,60.8005,0.748292
4556,488,0.125508,0.105795,50.5792,0.709351
491,488,0.125517,0.106584,212.7463,0.814981
4315,488,0.125517,0.107714,195.1085,0.81203
160,488,0.125531,0.102264,185.2844,0.793073
5015,488,0.125536,0.106206,93.7918,0.808368
32139,488,0.125537,0.106142,227.4158,0.818328
5801,488,0.125556,0.108941,116.1243,0.806137
5025,488,0.125558,0.107979,166.523,0.438946
5059,488,0.12557,0.108893,146.4949,0.801712
216,488,0.125589,0.107555,133.094,0.81416
2236,488,0.125591,0.110547,98.324,0.805415
1889,488,0.125623,0.110145,222.1674,0.808807
1061,488,0.125632,0.108654,23.685,0.623755
170,488,0.125638,0.106747,96.9173,0.811033
1158,488,0.125685,0.10767,435.427,0.743383
1698,488,0.125694,0.106126,69.5503,0.811422
4204,488,0.125736,0.106761,121.7649,0.787138
5227,488,0.12574,0.106322,102.2958,0.815185
4568,488,0.125758,0.100575,69.2806,0.665327
6611,488,0.125762,0.110582,269.6184,0.812467
4959,488,0.125766,0.105325,39.2604,0.773807
6214,488,0.125771,0.107399,69.3711,0.787265
3310,488,0.125789,0.107562,132.4222,0.79996
4093,488,0.125791,0.107087,141.7276,0.800481
4939,488,0.125793,0.104908,36.9648,0.776326
3223,488,0.125813,0.108078,54.6689,0.781119
3189,488,0.125814,0.10844,97.0362,0.795878
1697,488,0.12582,0.10595,64.9211,0.808281
1513,488,0.125825,0.104791,38.7015,0.774261
5939,488,0.125827,0.10975,325.135,0.811384
4085,488,0.125828,0.108296,147.1388,0.792192
2728,488,0.125828,0.105453,48.0047,0.780088
1478,488,0.125854,0.103042,78.6489,0.792489
4479,488,0.125857,0.105866,83.8165,0.779367
1069,488,0.125862,0.105817,44.301,0.694349
3655,488,0.125874,0.105798,65.1216,0.754609
2098,488,0.125877,0.108249,74.6621,0.801406
6302,488,0.125907,0.110186,368.8907,0.818031
259,488,0.125916,0.106687,154.9549,0.796971
3078,488,0.125932,0.109462,393.7475,0.803127
6101,488,0.125938,0.109336,189.9433,0.826485
2787,488,0.125941,0.107046,69.3868,0.802538
2711,488,0.125943,0.108452,193.2104,0.809933
3840,488,0.125954,0.105634,153.8839,0.789808
3617,488,0.125957,0.109968,289.0304,0.788112
2298,488,0.12596,0.10629,196.4549,0.809596
4417,488,0.125987,0.108062,86.5721,0.786389
2980,488,0.12599,0.107009,273.8158,0.802816
1101,488,0.125993,0.109008,139.951,0.809842
2677,488,0.126004,0.104747,64.4696,0.78403
4241,488,0.126023,0.103442,67.3294,0.756267
860,488,0.126029,0.108152,114.4025,0.815589
4610,488,0.126061,0.109593,133.8387,0.801558
5874,488,0.126062,0.100826,203.3143,0.522184
788,488,0.126083,0.102831,103.8129,0.805472
1002,488,0.126086,0.109039,71.146,0.792554
6256,488,0.126095,0.106402,136.895,0.816188
204,488,0.126101,0.108059,104.2145,0.810137
5433,488,0.126103,0.100712,171.2419,0.817228
6654,488,0.126107,0.105782,161.4211,0.81762
1452,488,0.126108,0.104839,137.1605,0.769289
32020,488,0.126115,0.107566,119.122,0.81344
3494,488,0.126122,0.107183,47.3405,0.760594
4962,488,0.126131,0.108804,89.7267,0.794204
2988,488,0.126135,0.107276,141.7103,0.783406
4272,488,0.126139,0.107835,112.9083,0.786607
6615,488,0.126147,0.109,273.7284,0.809905
304,488,0.12616,0.105905,197.421,0.818784
2731,488,0.126169,0.104196,54.9497,0.80702
3824,488,0.126172,0.105415,82.6826,0.740529
1732,488,0.126177,0.108277,111.3289,0.802533
4188,488,0.126178,0.105845,129.7302,0.811099
2003,488,0.126195,0.11044,42.9284,0.742736
703,488,0.126199,0.107273,125.2794,0.800871
4721,488,0.126201,0.108586,87.358,0.782108
2193,488,0.126207,0.112113,89.9746,0.743971
1872,488,0.126211,0.104335,276.7597,0.813275
5013,488,0.126213,0.107398,136.9728,0.808442
3904,488,0.126232,0.103701,50.9764,0.781133
372,488,0.126246,0.109158,118.2223,0.807066
5065,488,0.126246,0.106651,119.796,0.813749
4855,488,0.126262,0.112003,111.0416,0.790503
32132,488,0.126273,0.105397,116.1537,0.792931
272,488,0.126274,0.107579,152.7775,0.809205
4068,488,0.126274,0.109309,448.3421,0.820612
3439,488,0.126296,0.108995,216.7806,0.812293
551,488,0.126344,0.10682,131.3292,0.811539
4040,488,0.126362,0.110443,35.6624,0.706481
32131,488,0.126364,0.108268,105.6166,0.810535
578,488,0.126381,0.108513,54.2093,0.777174
239,488,0.126382,0.103458,42.9322,0.803127
5194,488,0.126401,0.106237,162.3621,0.812711
5295,488,0.126413,0.101716,127.5997,0.810505
1046,488,0.126416,0.106207,26.0991,0.678257
2517,488,0.126427,0.096237,43.7818,0.720129
2655,488,0.126447,0.10135,73.5003,0.781216
657,488,0.126453,0.108761,59.0606,0.782661
665,488,0.126459,0.106686,168.6902,0.817238
5210,488,0.126464,0.106916,209.1789,0.814762
751,488,0.126472,0.105726,225.4128,0.810175
2410,488,0.126476,0.107264,234.4382,0.820178
1168,488,0.126488,0.11092,96.0924,0.79068
5466,488,0.126503,0.10583,276.6767,0.795018
2514,488,0.12651,0.101216,89.8621,0.783501
2278,488,0.126511,0.10003,78.5428,0.784863
4043,488,0.126525,0.112467,198.618,0.782847
790,488,0.126528,0.105969,96.4344,0.814476
6249,488,0.126532,0.105309,215.4267,0.808407
130,488,0.126536,0.110216,164.0834,0.805623
1810,488,0.126545,0.110801,59.4739,0.750939
4989,488,0.126567,0.101031,65.6561,0.788906
6197,488,0.126572,0.106688,259.6295,0.80859
4177,488,0.126592,0.106732,165.0,0.807994
3222,488,0.126618,0.109238,55.1441,0.78374
2166,488,0.126624,0.106975,163.2751,0.793985
5202,488,0.126635,0.106708,99.8436,0.792087
530,488,0.126641,0.107574,96.054,0.809729
567,488,0.126657,0.106893,204.5631,0.801862
5205,488,0.126668,0.112951,45.4114,0.568441
1445,488,0.126673,0.109923,143.8144,0.812563
4072,488,0.126678,0.106509,122.4878,0.779844
4222,488,0.126686,0.106007,63.0321,0.768201
6670,488,0.126705,0.107032,146.4363,0.820495
5836,488,0.126724,0.102478,121.2745,0.756276
6094,488,0.126731,0.106815,161.0565,0.824138
5283,488,0.126734,0.107827,44.2751,0.757312
4235,488,0.12674,0.105225,38.8748,0.77436
6205,488,0.126741,0.107597,158.5492,0.813956
939,488,0.126742,0.108331,143.304,0.810805
294,488,0.126758,0.107234,269.057,0.807116
3232,488,0.126767,0.10683,59.4245,0.787436
4682,488,0.126768,0.109453,44.5598,0.744133
4470,488,0.126769,0.107187,66.5844,0.72452
3288,488,0.126808,0.103193,121.1901,0.80825
4589,488,0.126811,0.104748,38.0594,0.711313
2850,488,0.126814,0.105316,46.5117,0.770282
793,488,0.126829,0.108227,107.38,0.802998
5280,488,0.126848,0.104884,89.1923,0.794286
2618,488,0.126856,0.107371,180.8841,0.803444
897,488,0.126858,0.106844,219.3698,0.804751
4413,488,0.126858,0.10996,95.2274,0.72657
1740,488,0.126862,0.109418,116.5776,0.793896
4539,488,0.126864,0.108108,37.4367,0.738317
3233,488,0.126872,0.107289,60.5895,0.790172
3336,488,0.126874,0.109543,163.8375,0.812625
3920,488,0.126875,0.109685,132.1696,0.813142
2614,488,0.126875,0.107996,121.0783,0.755031
265,488,0.126875,0.108474,65.8509,0.796063
6261,488,0.126875,0.106312,159.5419,0.815032
237,488,0.12692,0.109114,439.6892,0.818833
1006,488,0.12692,0.084789,223.4685,0.415253
6230,488,0.126944,0.106304,160.2311,0.781737
2713,488,0.126947,0.107034,92.5873,0.789874
2111,488,0.12696,0.110507,202.1887,0.805383
4789,488,0.126966,0.108412,96.7396,0.7874
5807,488,0.126976,0.108274,158.3725,0.815069
2746,488,0.126983,0.110102,182.4709,0.803611
140,488,0.126994,0.110191,266.4091,0.80271
730,488,0.127055,0.107402,160.864,0.812643
173,488,0.127056,0.109072,139.7875,0.808941
1217,488,0.127069,0.105566,119.0665,0.778416
704,488,0.127092,0.10747,204.6817,0.813663
2414,488,0.127094,0.107593,54.6605,0.777788
1007,488,0.127112,0.108764,210.4666,0.813686
2079,488,0.127118,0.107727,155.2099,0.793046
5002,488,0.127119,0.10424,25.9876,0.75903
32106,488,0.127127,0.107447,316.7061,0.508309
3291,488,0.127137,0.110099,100.7606,0.786847
6272,488,0.127138,0.106708,206.0968,0.8158
3214,488,0.127147,0.10921,98.71,0.788882
3106,488,0.12716,0.111647,166.0728,0.807232
844,488,0.12718,0.109793,141.8956,0.816082
4402,488,0.127181,0.106362,38.6121,0.750719
849,488,0.127188,0.111562,120.7602,0.795606
3149,488,0.127188,0.106105,151.3553,0.811299
1342,488,0.127201,0.111292,375.8303,0.804949
4812,488,0.127218,0.107579,96.1238,0.780522
4776,488,0.12725,0.108009,78.1743,0.782358
692,488,0.127257,0.110236,171.6589,0.793282
5884,488,0.12727,0.107981,113.006,0.806299
608,488,0.127273,0.108529,164.4519,0.808598
162,488,0.127279,0.108388,76.1027,0.799841
4591,488,0.127283,0.101379,35.4167,0.72603
4901,488,0.127297,0.109388,35.3317,0.755461
1847,488,0.127299,0.108713,68.6786,0.795512
215,488,0.127308,0.109035,198.2393,0.80819
888,488,0.127315,0.109412,112.8326,0.810678
3510,488,0.127323,0.109987,23.193,0.076146
5657,488,0.127324,0.110638,216.2588,0.827329
6255,488,0.127342,0.106852,84.762,0.815322
1344,488,0.127345,0.108352,181.9806,0.806164
32036,488,0.127369,0.110506,52.6352,0.778702
5111,488,0.127371,0.106652,52.9062,0.793548
4882,488,0.127384,0.106028,27.1766,0.706472
4950,488,0.127387,0.106927,43.0542,0.780051
5021,488,0.127393,0.108262,140.7451,0.810126
781,488,0.127401,0.108454,165.5218,0.801715
4240,488,0.127402,0.110696,183.1392,0.792925
4424,488,0.127409,0.109991,50.511,0.7485
1170,488,0.12744,0.108017,55.3767,0.768515
1138,488,0.127449,0.109737,108.6535,0.795695
32119,488,0.12745,0.108389,79.4627,0.783604
4794,488,0.127451,0.108598,182.0797,0.825482
2001,488,0.127454,0.110126,52.1357,0.766726
643,488,0.127465,0.106765,105.4284,0.780115
4588,488,0.127485,0.096857,50.475,0.640025
159,488,0.127489,0.108898,139.312,0.812982
5378,488,0.127504,0.101116,132.4327,0.765819
3442,488,0.127536,0.110817,258.8352,0.811319
252,488,0.127539,0.11037,91.6386,0.77873
4423,488,0.127542,0.108903,58.0008,0.770133
2050,488,0.127557,0.106959,38.678,0.779563
778,488,0.127559,0.10801,138.0359,0.819229
4117,488,0.127563,0.109915,97.5627,0.808107
5236,488,0.127583,0.111601,123.0857,0.786837
5106,488,0.127607,0.100284,226.4434,0.773564
4753,488,0.127619,0.107878,35.7775,0.716208
2352,488,0.127626,0.109058,103.4927,0.811102
2933,488,0.127639,0.10917,48.565,0.768607
864,488,0.127677,0.109818,124.144,0.813984
430,488,0.127687,0.106684,225.0206,0.80803
5057,488,0.127715,0.108385,181.6621,0.819089
6223,488,0.127718,0.105584,238.4834,0.814725
5244,488,0.127727,0.108154,110.2167,0.788672
3685,488,0.127736,0.110564,107.6775,0.801368
1051,488,0.127746,0.107549,68.7279,0.767037
2876,488,0.127749,0.109564,34.998,0.752738
209,488,0.127755,0.110372,146.448,0.809261
1582,488,0.127773,0.105384,174.2744,0.748629
1545,488,0.127776,0.108406,123.0818,0.804088
1568,488,0.127782,0.1085,39.9328,0.752655
626,488,0.127791,0.105954,201.2368,0.809323
32154,488,0.127803,0.109715,113.3372,0.802651
2778,488,0.127807,0.108615,145.6022,0.792432
32051,488,0.12781,0.109802,51.0823,0.780563
6824,488,0.127815,0.111463,338.7429,0.819097
1348,488,0.127815,0.106422,244.2175,0.790017
4411,488,0.127824,0.109775,63.4465,0.753609
119,488,0.127844,0.112342,138.6308,0.784674
2631,488,0.12785,0.10401,78.1545,0.790796
451,488,0.127887,0.107141,106.6736,0.814297
4598,488,0.12789,0.100911,94.8595,0.775069
2866,488,0.127891,0.109991,174.0497,0.816864
2505,488,0.127928,0.110169,43.5435,0.768209
